.041650,225,70,110,0,9,0.921284914017,167.44683814,168.368123055,0,0,1533159625.73,0,91.36
.041650,225,70,110,0,8,144.240485907,167.667097092,311.907582998,0,1,1533159649.91,-0.0543231964111,90.57
.041650,225,70,110,1,7,277.449440002,45.2443919182,322.693831921,1,0,1533159684.43,-5.05541801453,37.45
.041650,225,70,110,2,6,308.862571955,45.2588620186,354.121433973,1,0,1533159698.32,-5.05995392799,37.72
.041650,225,70,110,3,5,353.911806107,45.2152979374,399.127104044,1,0,1533159698.59,-5.04181098938,37.60
.041650,225,70,110,4,4,369.952690125,45.1677079201,415.120398045,1,0,1533159727.82,-5.04429793358,37.67
.041650,225,70,110,5,3,410.261354923,44.2286951542,454.490050077,1,0,1533159732.73,-5.05618405342,37.44
.041650,225,70,110,6,2,435.002091169,45.1994388103,480.20152998,1,0,1533159752.31,-5.04720497131,37.58
.041650,225,70,110,7,1,473.295501947,45.3025650978,518.598067045,1,0,1533159759.27,-5.04896521568,37.45
.041650,225,70,110,8,0,502.970201015,45.3211798668,548.291380882,1,0,1533159774.95,-5.05273890495,37.60
