.022610,225,70,110,0,4,0.135743141174,165.366742849,165.502485991,0,0,1533157662.54,0,91.13
.022610,225,70,110,0,8,120.972077131,164.300585985,285.272663116,0,1,1533157707.12,-0.0522260665894,90.22
.022610,225,70,110,1,7,221.723242044,167.678563833,389.401805878,0,1,1533157770.72,-8.20159912109e-05,90.83
.022610,225,70,110,2,6,363.869742155,42.1681609154,406.03790307,1,0,1533157796.3,-5.0573489666,36.13
.022610,225,70,110,3,5,405.580636978,45.2221701145,450.802807093,1,0,1533157796.8,-5.04538798332,37.30
.022610,225,70,110,3,4,397.019185781,45.2124640942,442.231649876,1,0,1533157850.64,-5.05079698563,37.57
.022610,225,70,110,4,3,433.251084805,44.2573871613,477.508471966,1,0,1533157859.67,-5.04590702057,37.32
.022610,225,70,110,5,2,441.462965012,44.2102179527,485.673182964,1,0,1533157895.76,-5.03562283516,37.23
.022610,225,70,110,6,1,472.904957056,44.2260279655,517.130985022,1,0,1533157908.58,-5.03850984573,37.66
.022610,225,70,110,7,0,488.28530097,44.1738989353,532.459199905,1,0,1533157937.47,-5.05038309097,37.61
