.022610,200,70,110,0,4,0.470186948776,185.871277094,186.341464043,0,0,1533739344.71,0
.022610,200,70,110,0,8,141.806664944,204.29648304,346.103147984,0,1,1533739389.29,-0.0463721752167
.022610,200,70,110,1,7,282.569249868,45.1790809631,327.748330832,1,0,1533739452.88,-5.04835605621
.022610,200,70,110,2,6,302.224539995,45.1802370548,347.40477705,1,0,1533739478.47,-5.0478849411
.022610,200,70,110,3,5,346.961058855,44.1478431225,391.108901978,1,0,1533739478.97,-5.04858016968
.022610,200,70,110,3,4,337.306000948,45.2217071056,382.527708054,1,0,1533739532.82,-5.0514690876
.022610,200,70,110,4,3,373.554177046,44.1856169701,417.739794016,1,0,1533739541.85,-5.04867100716
.022610,200,70,110,5,2,381.701000929,44.1601119041,425.861112833,1,0,1533739577.94,-5.04289603233
.022610,200,70,110,6,1,413.094033003,45.1624960899,458.256529093,1,0,1533739590.75,-5.04670000076
.022610,200,70,110,7,0,429.42441988,44.1830189228,473.607438803,1,0,1533739619.64,-5.05212903023
