.017850,200,70,110,0,4,0.107974052429,214.284058094,214.392032146,0,1,1533738275.53,-0.0331120491028
.017850,200,70,110,0,8,157.947052002,222.346024036,380.293076038,0,1,1533738332.02,-3.19480895996e-05
.017850,200,70,110,1,7,299.799038172,42.1610059738,341.960044146,1,0,1533738412.56,-5.04788899422
.017850,200,70,110,2,6,309.598016024,44.1935479641,353.791563988,1,0,1533738444.98,-5.05855083466
.017850,200,70,110,3,5,353.21304822,44.1883559227,397.401404142,1,0,1533738445.61,-5.0648829937
.017850,200,70,110,3,4,329.249245167,45.2084047794,374.457649946,1,0,1533738513.81,-5.04111909866
.017850,200,70,110,4,3,363.07081008,44.1824920177,407.253302097,1,0,1533738525.25,-5.0383181572
.017850,200,70,110,5,2,361.595857859,45.1974930763,406.793350935,1,0,1533738570.96,-5.04664897919
.017850,200,70,110,6,1,390.613018036,45.1695280075,435.782546043,1,0,1533738587.19,-5.03861188889
.017850,200,70,110,7,0,399.224756002,44.1453909874,443.37014699,1,0,1533738623.79,-5.0461769104
