.030940,200,70,110,0,9,0.0613620281219,209.233196974,209.294559002,0,1,1533740369.22,-0.0444340705872
.030940,200,70,110,0,8,176.787977934,213.600784063,390.388761997,0,1,1533740401.78,-0.000109910964966
.030940,200,70,110,1,7,343.972942114,45.2383048534,389.211246967,1,0,1533740448.25,-5.05195903778
.030940,200,70,110,2,6,370.60194397,44.2231049538,414.825048923,1,0,1533740466.95,-5.03984189034
.030940,200,70,110,3,5,414.509921074,44.2664520741,458.776373148,1,0,1533740467.32,-5.06960582733
.030940,200,70,110,4,4,419.489517927,44.2239079475,463.713425875,1,0,1533740506.66,-5.05437302589
.030940,200,70,110,5,3,457.199142933,44.1829981804,501.382141113,1,0,1533740513.27,-5.053358078
.030940,200,70,110,6,2,475.07424283,44.2860620022,519.360304832,1,0,1533740539.64,-5.05708408356
.030940,200,70,110,7,1,510.065752983,45.1745691299,555.240322113,1,0,1533740549.0,-5.04650187492
.030940,200,70,110,8,0,534.207006216,45.2262589931,579.433265209,1,0,1533740570.12,-5.05954217911
