2018-05-30 19:23:17,https://www.facebook.com/,2539,190,428,1175,1219,47,5598
2018-05-30 19:23:26,https://twitter.com/,265,143,213,629,1400,1,2651
2018-05-30 19:23:27,https://www.google.com/,532,132,329,659,1206,19,2877
2018-05-30 19:23:37,https://www.youtube.com/,396,82,749,1359,2864,10,5460
2018-05-30 19:23:47,https://www.linkedin.com/,280,196,206,1943,454,117,3196
2018-05-30 19:23:54,https://wordpress.org/,450,46,301,1148,2518,1,4464
2018-05-30 19:24:00,https://www.instagram.com/,688,620,698,3099,408,20,5533
2018-05-30 19:24:08,https://www.pinterest.com/,1137,214,69,1119,8656,276,11471
2018-05-30 19:24:17,https://www.blogger.com/,1474,33,323,2574,352,0,4756
2018-05-30 19:24:17,https://www.wikipedia.org/,1270,39,1077,538,4465,1,7390
2018-05-30 19:24:21,https://wordpress.com/,655,108,701,4991,3624,115,10194
2018-05-30 19:24:37,https://www.adobe.com/,493,69,380,10303,3795,255,15295
2018-05-30 19:24:53,https://www.apple.com/,573,31,646,6268,533,49,8100
2018-05-30 19:24:57,https://www.tumblr.com/,871,120,335,8764,2022,40,12152
2018-05-30 19:25:09,https://www.youtube.com/,1074,136,584,6246,7258,8,15306
2018-05-30 19:25:18,https://www.amazon.com/,926,146,729,5403,3130,67,10401
2018-05-30 19:25:24,https://goo.gl/,1129,70,548,1871,3337,1,6956
2018-05-30 19:25:37,https://www.microsoft.com/,1696,228,419,4133,512,46,7034
2018-05-30 19:25:40,https://vimeo.com/,880,106,562,3191,8828,24,13591
2018-05-30 19:26:00,https://www.flickr.com/,1143,80,370,381,8647,37,10658
2018-05-30 19:26:23,https://www.yahoo.com/,755,79,899,5154,14634,133,21654
2018-05-30 19:26:31,https://www.buydomains.com/,1991,1361,1548,2592,13974,78,21544
2018-05-30 19:26:34,https://www.godaddy.com/,3856,253,2859,2346,157,36,9507
2018-05-30 19:26:38,https://vk.com/,2061,177,1114,3557,2233,168,9310
2018-05-30 19:26:49,https://www.w3.org/,3448,55,1003,2397,296,0,7199
2018-05-30 19:27:04,http://baidu.com/,15,9,1348,55,59,0,1486
2018-05-30 19:27:09,http://t.co/,11615,376,261,29,213,1,12495
2018-05-30 19:27:10,https://www.baidu.com/,4567,269,174,1191,452,8,6661
2018-05-30 19:27:20,http://europa.eu/,23,3,1304,399,2162,2,3893
2018-05-30 19:27:27,https://www.gov.uk/,1533,250,360,1125,1227,1,4496
2018-05-30 19:27:27,https://www.nytimes.com/,2411,117,565,12548,24607,83,40331
2018-05-30 19:27:49,http://statcounter.com/,74,361,910,1830,1707,0,4882
2018-05-30 19:27:56,https://www.weebly.com/,3767,279,1655,4943,3566,1,14211
2018-05-30 19:27:59,https://www.blogger.com/,2987,58,543,1824,639,0,6051
2018-05-30 19:28:17,https://soundcloud.com/,2234,140,1310,4566,15595,1,23846
2018-05-30 19:28:24,https://www.mozilla.org/,6233,118,2889,1255,2769,8,13272
2018-05-30 19:28:26,https://github.com/,2699,104,2909,6731,1712,2,14157
2018-05-30 19:28:27,https://www.google.de/,2901,158,4209,1112,3089,117,11586
2018-05-30 19:28:28,http://www.bbc.com/,2294,95,452,9665,22377,147,35030
2018-05-30 19:28:47,https://yandex.ru/,2305,411,1973,5656,785,6,11136
2018-05-30 19:28:50,https://www.jimdo.com/,1750,71,1023,1226,7944,10,12024
2018-05-30 19:28:57,https://myspace.com/,1780,263,1416,9170,18858,213,31700
2018-05-30 19:29:08,https://wordpress.com/,3323,105,2889,494,5047,453,12311
2018-05-30 19:29:09,https://www.bluehost.com/,3041,921,809,4643,1138,5,10557
2018-05-30 19:29:20,https://www.addthis.com/,1442,20,373,1579,4179,332,7925
2018-05-30 19:29:50,https://www.google.co.jp/,8028,94,5325,891,3901,170,18409
