2018-06-05 19:58:40,https://www.facebook.com/,2327,213,453,1409,1272,85,5759
2018-06-05 19:58:44,https://twitter.com/,337,109,529,1407,503,3,2888
2018-06-05 19:58:45,https://www.google.com/,340,114,212,884,1576,62,3188
2018-06-05 19:58:48,https://www.youtube.com/,260,125,542,1224,304,25,2480
2018-06-05 19:58:59,https://www.linkedin.com/,306,264,208,4485,1085,337,6685
2018-06-05 19:59:05,https://www.instagram.com/,1361,110,994,3711,396,2,6574
2018-06-05 19:59:06,https://wordpress.org/,827,28,423,1821,6767,1,9867
2018-06-05 19:59:16,https://www.blogger.com/,1823,147,344,3444,711,0,6469
2018-06-05 19:59:19,https://www.wikipedia.org/,1196,38,548,1726,8322,52,11882
2018-06-05 19:59:21,https://www.pinterest.com/,1604,974,54,1798,16465,240,21135
2018-06-05 19:59:26,https://www.adobe.com/,1189,0,356,5943,5453,575,13516
2018-06-05 19:59:38,https://wordpress.com/,987,49,1341,433,25814,332,28956
2018-06-05 19:59:48,https://www.youtube.com/,5282,307,1071,8394,324,52,15430
2018-06-05 19:59:48,https://www.apple.com/,6781,148,401,10834,573,85,18822
2018-06-05 19:59:48,https://www.tumblr.com/,6069,265,419,11350,1064,30,19197
2018-06-05 19:59:52,https://www.amazon.com/,2388,138,799,5800,5400,67,14592
2018-06-05 19:59:53,https://goo.gl/,2969,108,4438,1123,2024,1,10663
2018-06-05 20:00:00,https://www.microsoft.com/,2970,225,657,2265,3610,47,9774
2018-06-05 20:00:10,https://vimeo.com/,1687,136,2147,5489,8862,51,18372
2018-06-05 20:00:21,https://www.flickr.com/,2330,130,1120,1153,9158,36,13927
2018-06-05 20:00:39,https://www.godaddy.com/,5063,671,6277,1455,1202,51,14719
2018-06-05 20:00:46,http://t.co/,512,71,4051,11,1940,1,6586
2018-06-05 20:00:48,https://www.w3.org/,7904,50,2502,1941,3116,0,15513
2018-06-05 20:00:54,http://baidu.com/,427,919,4923,13,99,0,6381
2018-06-05 20:01:08,http://europa.eu/,138,1,7462,1427,2155,3,11186
2018-06-05 20:01:08,https://vk.com/,4233,195,8786,13394,12340,352,39300
2018-06-05 20:01:20,http://www.baidu.com/,7464,372,3866,6438,6708,3,24851
2018-06-05 20:01:23,https://www.gov.uk/,8851,581,13036,1502,542,1,24513
2018-06-05 20:01:32,http://statcounter.com/,84,1295,6782,5335,4525,1,18022
2018-06-05 20:01:45,https://www.google.de/,5034,99,2515,586,10808,103,19145
2018-06-05 20:01:50,https://www.mozilla.org/,9973,285,8897,1406,4961,1,25523
2018-06-05 20:01:50,https://www.blogger.com/,17433,43,5932,3650,1019,0,28077
2018-06-05 20:01:55,https://github.com/,5058,125,3950,11733,9177,2,30045
2018-06-05 20:02:00,https://yandex.ru/,4473,442,5791,12022,1192,26,23946
2018-06-05 20:02:35,http://en.gravatar.com/,6859,96,3357,4219,2786,0,17317
2018-06-05 20:02:35,https://www.addthis.com/,6883,1,17152,3236,4940,2,32214
2018-06-05 20:02:35,https://wordpress.com/,12228,88,17259,532,19468,585,50160
2018-06-05 20:02:35,https://www.google.co.jp/,16497,112,2845,567,6764,42,26827
2018-06-05 20:02:36,https://www.nih.gov/,14487,47,2050,9725,2347,105,28761
2018-06-05 20:02:38,https://www.paypal.com/,8944,410,1238,2897,6423,657,20569
2018-06-05 20:02:40,https://www.wix.com/,8875,163,6950,7067,10942,2,33999
2018-06-05 20:02:41,https://www.bluehost.com/,16368,423,17210,13030,5835,42,52908
2018-06-05 20:02:45,https://outlook.live.com/,3392,574,2672,13676,3636,0,23950
2018-06-05 20:02:54,https://www.elegantthemes.com/,8849,184,1321,1448,6973,2,18777
2018-06-05 20:03:31,http://www.stumbleupon.com/,2374,144,1638,1925,6349,1056,13486
2018-06-05 20:03:42,https://www.123-reg.co.uk/,7408,1,8802,708,11502,3154,31575
2018-06-05 20:04:10,https://www.etsy.com/,499,874,385,6891,1672,1,10322
2018-06-05 20:04:22,https://archive.org/,785,218,415,5273,2540,58,9289
2018-06-05 20:04:26,https://cpanel.com/,1212,59,474,4157,2870,4,8776
2018-06-05 20:04:35,https://www.xing.com/,1821,377,785,3516,4820,1,11320
2018-06-05 20:04:44,https://www.eventbrite.com/,1192,388,447,8498,20617,245,31387
2018-06-05 20:04:56,http://www.free.fr/,3865,124,3493,5384,3876,1,16743
2018-06-05 20:04:57,https://fc2.com/,3652,354,4650,2361,8645,873,20535
2018-06-05 20:04:58,https://www.bing.com/,7324,250,5111,4582,224,2,17493
2018-06-05 20:05:09,https://www.ebay.com/,4247,171,5408,5464,12929,81,28300
2018-06-05 20:05:12,https://cpanel.com/,4220,486,5106,2820,12297,9,24938
2018-06-05 20:05:13,https://sourceforge.net/,1852,309,5374,8989,24509,66,41099
2018-06-05 20:05:15,https://ameblo.jp/,3183,415,6864,4750,24677,0,39889
2018-06-05 20:05:40,https://www.wikimedia.org/,9932,0,2815,257,2720,1,15725
2018-06-05 20:05:47,https://www.washingtonpost.com/,813,100,412,8926,90583,9089,109923
2018-06-05 20:05:48,https://www.reuters.com/,8305,545,3520,30449,19853,242,62914
2018-06-05 20:05:49,http://www.typepad.com/,5159,218,1357,3359,7612,75,17780
2018-06-05 20:06:05,https://weibo.com/,10963,863,5685,6916,33675,190,58292
2018-06-05 20:06:06,https://www.livejournal.com/,6812,429,3388,18487,47281,612,77009
