.03094,150,70,110,0,1,0.722329854965,45.875451088,46.5977809429,0,0,1538406464.42,0
.03094,150,70,110,0,1,14.0927579403,45.8878121376,59.9805700779,0,0,1538406496.99,0
.03094,150,70,110,0,3,13.5743060112,45.8980908394,59.4723968506,0,0,1538406543.46,0
.03094,150,70,110,0,5,40.852617979,45.891974926,86.744592905,0,0,1538406562.15,0
.03094,150,70,110,1,5,86.442868948,45.9119291306,132.354798079,0,0,1538406562.52,0
.03094,150,70,110,2,4,93.0864861012,46.0731999874,139.159686089,0,0,1538406601.87,0
.03094,150,70,110,2,3,132.646239042,46.1365590096,178.782798052,0,0,1538406608.47,0
.03094,150,70,110,3,2,152.494908094,46.0598919392,198.554800034,0,0,1538406634.84,0
.03094,150,70,110,4,1,189.269634962,46.0991148949,235.368749857,0,0,1538406644.2,0
.03094,150,70,110,4,0,214.326158047,46.0876340866,260.413792133,0,0,1538406665.32,0
