.022610,150,70,110,0,0,0.921435117722,40.7953929901,41.7168281078,0,0,1538413994.6,0
.022610,150,70,110,0,0,0.197020053864,40.7472319603,40.9442520142,0,0,1538414039.19,0
.022610,150,70,110,0,2,0.452026128769,40.6969339848,41.1489601135,0,0,1538414102.78,0
.022610,150,70,110,0,2,15.6318461895,40.7863759995,56.4182221889,0,0,1538414128.36,0
.022610,150,70,110,1,2,56.0009260178,40.801115036,96.8020410538,0,0,1538414128.86,0
.022610,150,70,110,1,3,43.0373978615,40.72174716,83.7591450214,0,0,1538414182.71,0
.022610,150,70,110,1,3,74.7906250954,40.8563289642,115.64695406,0,0,1538414191.74,0
.022610,150,70,110,1,2,79.6295721531,40.8867108822,120.516283035,0,0,1538414227.83,0
.022610,150,70,110,2,1,107.788866997,40.9200258255,148.708892822,0,0,1538414240.64,0
.022610,150,70,110,2,0,119.893101931,40.9644269943,160.857528925,0,0,1538414269.53,0
