.03094,150,70,110,0,1,0.0358231067657,76.5540640354,76.5898871422,0,0,1538353207.12,0
.03094,150,70,110,0,5,44.0997748375,76.546610117,120.646384954,0,0,1538353239.68,0
.03094,150,70,110,0,7,74.243324995,76.6007738113,150.844098806,0,0,1538353286.15,0
.03094,150,70,110,1,6,132.224594116,76.8752470016,209.099841118,0,0,1538353304.85,0
.03094,150,70,110,2,5,208.818790913,76.9596459866,285.778436899,0,0,1538353305.22,0
.03094,150,70,110,3,4,246.515496969,76.9580180645,323.473515034,0,0,1538353344.57,0
.03094,150,70,110,4,3,317.005352974,71.7872679234,388.792620897,0,0,1538353351.17,0
.03094,150,70,110,4,2,362.507085085,76.8698129654,439.37689805,0,0,1538353377.54,0
.03094,150,70,110,5,1,430.095055819,71.8273210526,501.922376871,0,0,1538353386.9,0
.03094,150,70,110,6,0,480.889420033,71.8269629478,552.71638298,0,0,1538353408.02,0
