.022610,200,70,110,0,4,0.479059934616,166.308027983,166.787087917,0,0,1533135291.27,0,89.15
.022610,200,70,110,0,8,122.249150038,163.411281109,285.660431147,0,1,1533135335.86,-0.0470621585846,90.55
.022610,200,70,110,1,7,222.116032839,43.1870350838,265.303067923,1,0,1533135399.45,-5.04765295982,37.65
.022610,200,70,110,2,6,239.766606092,45.305546999,285.072153091,1,0,1533135425.03,-5.03892493248,37.55
.022610,200,70,110,3,5,284.628188133,45.2401018143,329.868289948,1,0,1533135425.53,-5.04215478897,37.70
.022610,200,70,110,3,4,276.074814081,44.2215950489,320.29640913,1,0,1533135479.37,-5.04525899887,37.49
.022610,200,70,110,4,3,311.302646875,45.2410690784,356.543715954,1,0,1533135488.41,-5.04463386536,37.60
.022610,200,70,110,5,2,320.507992983,45.2829809189,365.790973902,1,0,1533135524.5,-5.03487491608,37.71
.022610,200,70,110,6,1,353.036432028,45.2166290283,398.253061056,1,0,1533135537.31,-5.04605412483,37.55
.022610,200,70,110,7,0,369.416509867,45.2321100235,414.64861989,1,0,1533135566.2,-5.0502281189,37.67
