.030940,200,70,110,0,7,0.129641056061,171.490833998,171.620475054,0,0,1533136224.81,0,90.67
.030940,200,70,110,0,8,139.103635788,163.716945171,302.820580959,0,1,1533136257.38,-0.0647339820862,90.48
.030940,200,70,110,1,7,256.403228045,45.2520420551,301.6552701,1,0,1533136303.85,-5.05446600914,37.54
.030940,200,70,110,2,6,283.006778002,45.2067689896,328.213546991,1,0,1533136322.55,-5.05154895782,37.61
.030940,200,70,110,3,5,327.908116817,45.262512207,373.170629025,1,0,1533136322.91,-5.0448410511,37.86
.030940,200,70,110,4,4,333.86975503,45.2014760971,379.071231127,1,0,1533136362.26,-5.04705095291,37.36
.030940,200,70,110,5,3,372.531819105,45.2386820316,417.770501137,1,0,1533136368.86,-5.03475809097,37.57
.030940,200,70,110,6,2,391.457028866,45.2260980606,436.683126926,1,0,1533136395.23,-5.04912304878,37.31
.030940,200,70,110,6,1,427.365622997,46.3144600391,473.680083036,1,0,1533136404.6,-5.04724907875,37.27
.030940,200,70,110,7,0,452.625921965,45.2614889145,497.887410879,1,0,1533136425.71,-5.04796504974,37.40
