.041650,200,70,110,0,9,0.572257995605,162.194947958,162.767205954,0,0,1533137140.93,0,89.41
.041650,200,70,110,0,8,138.642522097,165.66552496,304.308047056,0,1,1533137165.11,-0.033900976181,90.72
.041650,200,70,110,1,7,269.842364788,45.2153930664,315.057757854,1,0,1533137199.63,-5.05202102661,37.57
.041650,200,70,110,2,6,301.22221899,45.2719991207,346.494218111,1,0,1533137213.52,-5.05147194862,37.45
.041650,200,70,110,3,5,346.280663967,45.2952480316,391.575911999,1,0,1533137213.79,-5.05023503304,37.49
.041650,200,70,110,4,4,362.394245148,45.2187898159,407.613034964,1,0,1533137243.03,-5.04064822197,37.62
.041650,200,70,110,5,3,402.77250886,45.2465031147,448.019011974,1,0,1533137247.93,-5.04825115204,37.70
.041650,200,70,110,6,2,428.494626045,45.253401041,473.748027086,1,0,1533137267.52,-5.05600190163,37.48
.041650,200,70,110,7,1,466.83887887,45.2220630646,512.060941935,1,0,1533137274.48,-5.03839111328,37.56
.041650,200,70,110,8,0,496.444361925,45.3280010223,541.772362947,1,0,1533137290.16,-5.07053208351,37.43
