.022610,100,70,110,0,1,0.675745010376,56.1282300949,56.8039751053,0,0,1537995882.77,0
.022610,100,70,110,0,1,12.2952079773,56.1208121777,68.416020155,0,0,1537995927.35,0
.022610,100,70,110,0,2,4.89815688133,56.0774259567,60.9755828381,0,0,1537995990.94,0
.022610,100,70,110,0,3,35.4653570652,56.1688718796,91.6342289448,0,0,1537996016.53,0
.022610,100,70,110,1,5,91.2079970837,56.0940158367,147.30201292,0,0,1537996017.03,0
.022610,100,70,110,1,4,93.5349030495,56.3063371181,149.841240168,0,0,1537996070.87,0
.022610,100,70,110,2,3,140.886778831,56.3711950779,197.257973909,0,0,1537996079.91,0
.022610,100,70,110,2,2,161.256046057,56.3099460602,217.565992117,0,0,1537996116.0,0
.022610,100,70,110,3,1,204.826769114,56.3225948811,261.149363995,0,0,1537996128.82,0
.022610,100,70,110,4,0,232.355707884,56.3394150734,288.695122957,0,0,1537996157.7,0
