1,2018-07-09 09:29:56,https://www.facebook.com/,3199,753,84,964,5796,263,11059
2,2018-07-09 09:29:58,https://twitter.com/,488,169,560,1858,621,0,3696
3,2018-07-09 09:29:59,https://www.google.com/,646,109,423,808,1334,92,3412
4,2018-07-09 09:30:03,https://www.youtube.com/,538,125,534,2451,245,2,3895
5,2018-07-09 09:30:26,https://www.blogger.com/,2481,54,205,2121,522,1,5384
6,2018-07-09 09:30:29,https://www.wikipedia.org/,5272,103,407,338,5528,1,11649
7,2018-07-09 09:30:32,https://wordpress.com/,2902,100,189,5175,2611,643,11620
8,2018-07-09 09:30:36,https://www.adobe.com/,1008,11,651,4530,8393,457,15050
9,2018-07-09 09:30:52,https://www.apple.com/,1584,41,656,10368,529,43,13221
10,2018-07-09 09:30:53,https://www.youtube.com/,1231,69,713,8281,563,21,10878
11,2018-07-09 09:30:54,https://www.tumblr.com/,1244,185,193,9968,2640,2,14232
12,2018-07-09 09:31:01,https://www.amazon.com/,1652,114,286,5282,2565,112,10011
13,2018-07-09 09:31:03,https://goo.gl/,1342,60,345,2072,3424,27,7270
14,2018-07-09 09:31:12,https://www.microsoft.com/,2643,245,832,4208,1702,34,9664
15,2018-07-09 09:31:33,https://www.flickr.com/,3525,157,3612,879,11251,22,19446
16,2018-07-09 09:31:43,https://www.godaddy.com/,2053,531,2661,3973,312,48,9578
