1,2018-07-09 09:15:00,https://www.facebook.com/,3065,337,71,967,3310,177,7927
2,2018-07-09 09:15:05,https://twitter.com/,340,117,230,1898,720,0,3305
3,2018-07-09 09:15:05,https://www.google.com/,521,104,336,1180,1489,50,3680
4,2018-07-09 09:15:09,https://www.youtube.com/,486,94,589,1340,524,34,3067
5,2018-07-09 09:15:22,https://www.linkedin.com/,457,305,140,8871,209,757,10739
6,2018-07-09 09:15:23,https://wordpress.org/,978,56,114,711,5143,1,7003
7,2018-07-09 09:15:30,https://www.instagram.com/,2090,74,797,5019,3217,18,11215
8,2018-07-09 09:16:02,https://www.apple.com/,3951,281,327,10235,1344,6,16144
9,2018-07-09 09:16:02,https://www.youtube.com/,1402,113,681,9758,1738,9,13701
10,2018-07-09 09:16:03,https://www.tumblr.com/,4802,243,394,10262,2946,2,18649
11,2018-07-09 09:16:09,https://www.amazon.com/,1023,228,180,4768,5553,23,11775
12,2018-07-09 09:16:09,https://goo.gl/,1529,277,764,2549,3037,2,8158
13,2018-07-09 09:16:16,https://www.microsoft.com/,1643,217,551,3991,265,25,6692
14,2018-07-09 09:16:22,https://vimeo.com/,1136,108,951,4481,8666,39,15381
15,2018-07-09 09:16:32,https://www.flickr.com/,1979,183,718,152,8033,57,11122
16,2018-07-09 09:16:43,https://www.godaddy.com/,2024,306,1617,656,2782,5,7390
17,2018-07-09 09:16:44,https://www.yahoo.com/,1829,133,2419,3391,11540,73,19385
18,2018-07-09 09:16:51,https://www.buydomains.com/,5434,265,1542,3103,9508,37,19889
