1,2018-07-09 09:17:30,https://www.facebook.com/,3274,325,91,961,3822,119,8592
2,2018-07-09 09:17:34,https://twitter.com/,568,121,249,1801,696,0,3435
3,2018-07-09 09:17:34,https://www.google.com/,594,100,406,1070,1497,74,3741
4,2018-07-09 09:17:39,https://www.youtube.com/,367,136,523,1999,240,3,3268
5,2018-07-09 09:17:53,https://wordpress.org/,957,161,147,818,5980,0,8063
6,2018-07-09 09:17:53,https://www.linkedin.com/,502,1753,47,10512,281,276,13371
7,2018-07-09 09:18:02,https://www.instagram.com/,1409,187,340,5687,6724,11,14358
8,2018-07-09 09:18:07,https://www.blogger.com/,4602,45,541,3315,602,0,9105
9,2018-07-09 09:18:12,https://www.wikipedia.org/,3362,39,647,1307,9176,1,14532
10,2018-07-09 09:18:12,https://www.pinterest.com/,2626,251,519,1719,17088,169,22372
11,2018-07-09 09:18:15,https://wordpress.com/,2018,96,1434,8005,5487,131,17171
12,2018-07-09 09:18:18,https://www.adobe.com/,1286,1,681,5988,8755,155,16866
13,2018-07-09 09:18:34,https://www.apple.com/,2436,53,3042,9728,258,11,15528
14,2018-07-09 09:18:34,https://www.youtube.com/,2084,116,1181,9249,61,3,12694
15,2018-07-09 09:18:35,https://www.tumblr.com/,3864,102,924,9750,978,3,15621
16,2018-07-09 09:18:40,https://goo.gl/,3112,335,2276,1315,3143,1,10182
17,2018-07-09 09:18:43,https://www.amazon.com/,3053,208,877,6790,8256,16,19200
18,2018-07-09 09:18:47,https://www.microsoft.com/,2825,233,412,3419,1684,33,8606
