1,2018-07-09 09:12:31,https://www.facebook.com/,3004,173,79,1004,2579,133,6972
2,2018-07-09 09:12:33,https://www.google.com/,367,130,279,520,561,17,1874
3,2018-07-09 09:12:34,https://twitter.com/,327,134,384,1079,238,1,2163
4,2018-07-09 09:12:37,https://www.youtube.com/,335,187,607,1195,191,3,2518
5,2018-07-09 09:12:44,https://www.linkedin.com/,448,336,48,219,2011,107,3169
6,2018-07-09 09:12:49,https://wordpress.org/,579,24,118,500,2790,1,4012
7,2018-07-09 09:12:51,https://www.instagram.com/,1302,165,414,1651,488,10,4030
8,2018-07-09 09:12:58,https://www.wikipedia.org/,1020,36,199,895,2673,0,4823
9,2018-07-09 09:13:01,https://www.pinterest.com/,1078,372,66,468,7882,147,10013
10,2018-07-09 09:13:01,https://www.blogger.com/,2331,52,110,1549,133,0,4175
11,2018-07-09 09:13:04,https://wordpress.com/,1383,49,939,855,5924,185,9335
12,2018-07-09 09:13:07,https://www.adobe.com/,1285,1,188,4009,2063,246,7792
13,2018-07-09 09:13:21,https://www.tumblr.com/,1275,155,497,3225,863,3,6018
14,2018-07-09 09:13:23,https://www.apple.com/,734,51,1004,6508,573,11,8881
15,2018-07-09 09:13:23,https://www.youtube.com/,1423,63,772,3722,596,3,6579
16,2018-07-09 09:13:33,https://www.amazon.com/,1132,131,524,2599,4031,75,8492
17,2018-07-09 09:13:34,https://goo.gl/,1338,63,552,638,1560,1,4152
18,2018-07-09 09:13:42,https://www.microsoft.com/,1897,370,151,2418,1081,25,5942
19,2018-07-09 09:13:44,https://vimeo.com/,632,222,1020,1614,6071,36,9595
20,2018-07-09 09:13:57,https://www.flickr.com/,1276,77,176,184,6196,25,7934
21,2018-07-09 09:14:12,https://www.godaddy.com/,3114,223,1401,671,1783,6,7198
22,2018-07-09 09:14:13,https://www.yahoo.com/,2739,77,3316,3017,9429,48,18626
23,2018-07-09 09:14:21,https://www.buydomains.com/,7437,359,1622,1883,9282,84,20667
