1,2018-07-09 09:27:25,https://www.facebook.com/,3084,177,102,1092,3557,162,8174
2,2018-07-09 09:27:29,https://twitter.com/,320,434,140,2016,627,1,3538
3,2018-07-09 09:27:29,https://www.google.com/,351,111,425,1263,1412,79,3641
4,2018-07-09 09:27:34,https://www.youtube.com/,387,141,539,2160,198,3,3428
5,2018-07-09 09:27:48,https://www.linkedin.com/,491,261,322,9119,1866,641,12700
6,2018-07-09 09:27:48,https://wordpress.org/,1117,22,231,2146,3746,0,7262
7,2018-07-09 09:28:00,https://www.instagram.com/,2262,153,630,6623,6666,84,16418
8,2018-07-09 09:28:03,https://www.blogger.com/,4751,32,435,3683,398,0,9299
9,2018-07-09 09:28:09,https://www.wikipedia.org/,4137,50,596,1702,11050,1,17536
10,2018-07-09 09:28:17,https://www.adobe.com/,1372,1,851,6151,8986,433,17794
11,2018-07-09 09:28:28,https://wordpress.com/,2518,58,1753,706,25548,577,31160
12,2018-07-09 09:28:36,https://www.apple.com/,2924,45,4892,11564,519,49,19993
13,2018-07-09 09:28:36,https://www.tumblr.com/,4942,116,1295,10300,2934,6,19593
14,2018-07-09 09:28:36,https://www.youtube.com/,3314,82,2768,11759,194,2,18119
15,2018-07-09 09:28:38,https://goo.gl/,3681,81,2594,2396,3898,6,12656
16,2018-07-09 09:28:47,https://www.microsoft.com/,4448,316,663,4507,571,29,10534
17,2018-07-09 09:28:51,https://www.amazon.com/,3802,166,3771,6326,14955,11,29031
18,2018-07-09 09:29:05,https://www.flickr.com/,3882,205,2107,2,6733,32,12961
19,2018-07-09 09:29:17,https://www.godaddy.com/,2978,439,2045,605,6239,6,12312
