1,2018-07-09 09:19:58,https://www.facebook.com/,3081,228,90,1044,3598,91,8132
2,2018-07-09 09:20:03,https://www.google.com/,435,85,595,952,1434,49,3550
3,2018-07-09 09:20:03,https://twitter.com/,403,154,78,1975,2081,1,4692
4,2018-07-09 09:20:07,https://www.youtube.com/,481,76,591,1917,247,20,3332
5,2018-07-09 09:20:21,https://www.linkedin.com/,472,391,218,8857,1588,688,12214
6,2018-07-09 09:20:22,https://wordpress.org/,1070,30,224,2155,4593,1,8073
7,2018-07-09 09:20:31,https://www.instagram.com/,2469,112,639,6694,5291,16,15221
8,2018-07-09 09:20:36,https://www.blogger.com/,4784,60,397,3366,257,1,8865
9,2018-07-09 09:20:42,https://www.wikipedia.org/,1743,38,2589,2249,10796,0,17415
10,2018-07-09 09:20:42,https://wordpress.com/,2135,49,627,1118,10803,1116,15848
11,2018-07-09 09:20:49,https://www.adobe.com/,1581,0,598,6145,8483,153,16960
12,2018-07-09 09:21:02,https://www.youtube.com/,2390,69,1019,7413,403,3,11297
13,2018-07-09 09:21:07,https://www.apple.com/,3196,0,3252,11390,593,100,18531
14,2018-07-09 09:21:09,https://www.tumblr.com/,4466,99,2223,10753,1378,27,18946
15,2018-07-09 09:21:09,https://goo.gl/,2652,88,1719,2731,3894,4,11088
16,2018-07-09 09:21:16,https://www.amazon.com/,3586,345,1222,8139,10094,17,23403
17,2018-07-09 09:21:21,https://www.microsoft.com/,3229,226,269,4317,538,204,8783
18,2018-07-09 09:21:35,https://www.flickr.com/,4135,136,2338,197,7034,78,13918
19,2018-07-09 09:21:48,https://www.godaddy.com/,3043,372,2040,446,5528,31,11460
20,2018-07-09 09:21:55,https://www.yahoo.com/,4248,101,10523,7466,7857,169,30364
21,2018-07-09 09:21:57,https://www.buydomains.com/,8013,346,1928,2071,14124,27,26509
