1,2018-07-09 09:22:30,https://www.facebook.com/,3172,571,177,979,5512,256,10667
2,2018-07-09 09:22:32,https://twitter.com/,537,113,377,1891,642,1,3561
3,2018-07-09 09:22:32,https://www.google.com/,626,263,425,868,1414,53,3649
4,2018-07-09 09:22:37,https://www.youtube.com/,474,85,524,2323,143,3,3552
5,2018-07-09 09:22:50,https://wordpress.org/,1031,30,190,745,4913,1,6910
6,2018-07-09 09:22:51,https://www.linkedin.com/,619,367,153,8813,1821,548,12321
7,2018-07-09 09:23:05,https://wordpress.com/,4121,65,135,2250,2301,385,9257
8,2018-07-09 09:23:07,https://www.adobe.com/,781,31,549,2632,3430,237,7660
9,2018-07-09 09:23:17,https://www.apple.com/,368,59,413,4474,485,29,5828
10,2018-07-09 09:23:27,https://goo.gl/,563,222,94,1106,1613,1,3599
11,2018-07-09 09:23:35,https://www.amazon.com/,4305,140,407,3732,6581,128,15293
12,2018-07-09 09:23:40,https://www.microsoft.com/,1536,184,550,3247,1283,52,6852
13,2018-07-09 09:23:44,https://vimeo.com/,804,104,280,3150,8866,34,13238
14,2018-07-09 09:24:01,https://www.flickr.com/,1037,82,63,512,9753,4,11451
15,2018-07-09 09:24:15,https://www.godaddy.com/,2621,717,1172,1068,5484,6,11068
