2018-05-27 21:45:28,https://www.facebook.com/,2361,195,433,972,1154,44,5159
2018-05-27 21:45:32,https://twitter.com/,301,158,460,1135,833,0,2887
2018-05-27 21:45:33,https://www.google.com/,305,146,248,682,1600,46,3027
2018-05-27 21:45:36,https://www.youtube.com/,252,73,1194,607,196,2,2324
2018-05-27 21:45:42,https://www.linkedin.com/,214,601,80,1508,145,108,2656
2018-05-27 21:45:47,https://wordpress.org/,504,32,325,1090,1788,0,3739
2018-05-27 21:45:50,https://www.instagram.com/,992,190,381,1898,328,7,3796
2018-05-27 21:45:57,https://www.wikipedia.org/,936,38,429,3788,194,0,5385
2018-05-27 21:45:58,https://www.pinterest.com/,901,366,37,820,7891,62,10077
2018-05-27 21:46:02,https://www.blogger.com/,1651,57,379,2042,758,0,4887
2018-05-27 21:46:02,https://wordpress.com/,1185,51,870,409,4667,98,7280
2018-05-27 21:46:11,https://www.adobe.com/,593,1,376,4729,3975,320,9994
2018-05-27 21:46:23,https://www.youtube.com/,634,70,1540,4691,47,2,6984
2018-05-27 21:46:23,https://www.apple.com/,760,60,818,5582,721,6,7947
2018-05-27 21:46:24,https://www.tumblr.com/,1748,106,443,6500,1229,58,10084
2018-05-27 21:46:34,https://www.amazon.com/,1123,124,589,3039,2404,102,7381
2018-05-27 21:46:34,https://goo.gl/,1070,203,388,1566,1915,1,5143
2018-05-27 21:46:43,https://www.microsoft.com/,1279,201,497,2457,1388,14,5836
2018-05-27 21:46:56,https://vimeo.com/,1388,113,1274,3226,11901,54,17956
2018-05-27 21:47:09,https://www.flickr.com/,3099,103,935,469,6856,26,11488
2018-05-27 21:47:21,https://www.godaddy.com/,2152,285,6138,921,904,33,10433
2018-05-27 21:47:32,http://t.co/,859,148,3575,89,483,0,5154
2018-05-27 21:47:34,https://www.w3.org/,5899,71,4998,975,2483,0,14426
2018-05-27 21:47:35,https://vk.com/,2565,169,6029,5113,8307,211,22394
2018-05-27 21:47:35,http://baidu.com/,95,305,2787,68,144,1,3400
2018-05-27 21:47:44,http://europa.eu/,74,3,3898,1583,2124,2,7684
2018-05-27 21:47:48,https://www.buydomains.com/,10154,1316,5319,1714,23621,67,42191
2018-05-27 21:47:58,https://www.baidu.com/,6748,398,4488,6637,537,3,18811
2018-05-27 21:48:03,https://www.gov.uk/,5048,63,7502,1354,684,3,14654
2018-05-27 21:48:15,http://statcounter.com/,129,266,7097,5129,3518,0,16139
2018-05-27 21:48:28,https://www.google.de/,3405,102,2381,900,5799,13,12600
2018-05-27 21:48:29,https://www.blogger.com/,13682,281,1812,3344,842,0,19961
2018-05-27 21:48:30,https://www.mozilla.org/,866,349,5083,1236,2719,2,10255
2018-05-27 21:48:36,https://github.com/,3523,139,2321,11013,6904,2,23902
2018-05-27 21:48:51,https://yandex.ru/,5537,352,11464,7647,1138,4,26142
2018-05-27 21:49:07,https://www.jimdo.com/,5196,111,9790,5768,20911,5,41781
2018-05-27 21:49:11,https://www.addthis.com/,4118,80,16316,1492,4874,2,26882
2018-05-27 21:49:15,http://en.gravatar.com/,6423,61,2051,2385,2893,0,13813
2018-05-27 21:49:21,https://wordpress.com/,12400,54,12065,409,21400,571,46899
2018-05-27 21:49:22,https://www.google.co.jp/,14381,103,2394,1434,7737,11,26060
2018-05-27 21:49:22,https://www.nih.gov/,12716,0,2079,6735,5284,44,26858
2018-05-27 21:49:24,https://www.paypal.com/,6293,431,4068,3274,4987,32,19085
2018-05-27 21:49:25,https://outlook.live.com/,2077,224,1744,10253,4703,0,19001
2018-05-27 21:49:26,https://www.wix.com/,13604,91,2467,3596,12599,3,32360
2018-05-27 21:49:27,http://ascii.co.uk/,538,104,6202,5146,19267,280,31537
2018-05-27 21:49:37,https://www.elegantthemes.com/,6845,272,856,1419,5376,12,14780
2018-05-27 21:50:01,https://www.123-reg.co.uk/,4909,135,5941,1189,7134,1769,21077
2018-05-27 21:50:11,http://www.stumbleupon.com/,1856,133,1737,1597,6957,1183,13463
2018-05-27 21:50:15,https://www.tripadvisor.com/,4047,280,5713,741,14031,362,25174
2018-05-27 21:50:20,https://issuu.com/,2482,118,3751,3382,14666,63,24462
2018-05-27 21:51:42,https://www.livejournal.com/,3216,165,75,1400,7302,18,12176
2018-05-27 21:52:13,https://www.wikimedia.org/,1114,7,528,393,830,0,2872
2018-05-27 21:52:20,http://www.typepad.com/,699,107,107,1635,2779,0,5327
2018-05-27 21:52:36,https://www.bloomberg.com/,406,110,303,3172,38724,299,43014
2018-05-27 21:52:51,https://www.aol.com/,810,505,954,8939,24186,810,36204
