.017850,100,70,110,0,2,0.340607881546,168.535740137,168.876348019,0,1,1533122724.49,-0.0450689792633,90.56
.017850,100,70,110,0,3,112.436214924,44.1253051758,156.5615201,1,0,1533122780.98,-5.05537796021,37.22
.017850,100,70,110,1,7,76.0536921024,168.38357687,244.437268972,0,1,1533122861.53,-3.88622283936e-05,89.77
.017850,100,70,110,1,6,212.081214905,45.2551529408,257.336367846,1,0,1533122893.94,-5.0457239151,37.61
.017850,100,70,110,2,5,256.754629135,45.2761349678,302.030764103,1,0,1533122894.57,-5.04726481438,37.43
.017850,100,70,110,2,4,233.891410112,44.2445108891,278.135921001,1,0,1533122962.77,-5.0497379303,37.65
.017850,100,70,110,3,3,266.746669054,44.3375849724,311.084254026,1,0,1533122974.21,-5.05181288719,37.51
.017850,100,70,110,4,2,265.410648823,44.2089831829,309.619632006,1,0,1533123019.93,-5.05600309372,37.54
.017850,100,70,110,5,1,293.434092999,45.2077248096,338.641817808,1,0,1533123036.16,-5.04493093491,37.70
.017850,100,70,110,6,0,302.099308014,44.2534279823,346.352735996,1,0,1533123072.75,-5.04540395737,37.22
