.022610,100,70,110,0,4,0.385601043701,166.472001076,166.857602119,0,1,1533123655.78,-0.0348279476166,90.27
.022610,100,70,110,0,5,122.319521189,44.1755058765,166.495027065,1,0,1533123700.37,-5.03291296959,37.65
.022610,100,70,110,1,6,102.959893942,43.1615240574,146.121417999,1,0,1533123763.95,-5.04367494583,37.53
.022610,100,70,110,2,6,120.587778091,44.1088240147,164.696602106,1,0,1533123789.54,-5.04194998741,37.41
.022610,100,70,110,3,5,164.242846966,44.2350900173,208.477936983,1,0,1533123790.04,-5.0509531498,37.66
.022610,100,70,110,3,4,154.68807292,45.2323708534,199.920443773,1,0,1533123843.88,-5.0444560051,37.52
.022610,100,70,110,4,3,190.935737848,44.2388510704,235.174588919,1,0,1533123852.92,-5.05886793137,37.57
.022610,100,70,110,4,2,199.141036034,45.2581820488,244.399218082,1,0,1533123889.0,-5.06856107712,37.58
.022610,100,70,110,5,1,231.635236025,45.3037691116,276.939005136,1,0,1533123901.82,-5.0743701458,37.53
.022610,100,70,110,5,0,248.098465919,45.2640659809,293.3625319,1,0,1533123930.71,-5.05500793457,37.55
