2018-05-25 16:07:07,https://www.facebook.com/,2208,445,304,966,971,37,4931
2018-05-25 16:07:11,https://twitter.com/,322,106,244,1056,561,1,2290
2018-05-25 16:07:12,https://www.google.com/,577,104,271,738,844,28,2562
2018-05-25 16:07:18,https://www.youtube.com/,317,156,1072,1062,1877,7,4491
2018-05-25 16:07:32,https://www.linkedin.com/,615,275,340,7989,269,469,9957
2018-05-25 16:07:33,https://wordpress.org/,799,22,339,831,4287,0,6278
2018-05-25 16:07:39,https://www.instagram.com/,1520,209,1010,6752,344,2,9837
2018-05-25 16:07:48,https://www.blogger.com/,3623,87,546,4105,598,1,8960
2018-05-25 16:07:52,https://www.wikipedia.org/,3406,35,845,1504,9079,1,14870
2018-05-25 16:07:53,https://www.pinterest.com/,2549,354,311,1747,18351,278,23590
2018-05-25 16:07:54,https://wordpress.com/,1795,46,772,1118,11564,747,16042
2018-05-25 16:07:59,https://www.adobe.com/,1297,0,659,7307,6901,278,16442
2018-05-25 16:08:12,https://www.apple.com/,2193,31,1660,9038,390,69,13381
2018-05-25 16:08:18,https://www.tumblr.com/,2580,112,612,12530,1332,525,17691
2018-05-25 16:08:20,https://goo.gl/,2164,277,2280,2168,2966,1,9856
2018-05-25 16:08:24,https://www.youtube.com/,1238,69,1216,10959,9912,2,23396
2018-05-25 16:08:25,https://www.amazon.com/,2033,128,742,4910,10163,79,18055
2018-05-25 16:08:29,https://www.microsoft.com/,1887,704,721,3925,2415,50,9702
2018-05-25 16:08:46,https://vimeo.com/,2185,186,1479,6946,16217,7,27020
2018-05-25 16:08:49,https://www.flickr.com/,2884,174,743,435,7507,18,11761
2018-05-25 16:09:04,https://www.godaddy.com/,2979,325,7351,1151,1096,41,12943
2018-05-25 16:09:12,http://t.co/,98,47,2961,110,330,0,3546
2018-05-25 16:09:15,http://baidu.com/,199,232,3741,14,46,0,4232
2018-05-25 16:09:19,https://vk.com/,3108,259,7872,7250,7108,169,25766
2018-05-25 16:09:19,https://www.yahoo.com/,2930,85,8653,6235,21287,64,39254
2018-05-25 16:09:21,https://www.w3.org/,9959,209,6413,963,2412,1,19957
2018-05-25 16:09:23,https://www.buydomains.com/,9783,220,8475,2207,19793,28,40506
2018-05-25 16:09:23,http://europa.eu/,61,429,3659,1621,1614,2,7386
2018-05-25 16:09:35,https://www.gov.uk/,4066,8,4031,1958,1600,1,11664
2018-05-25 16:09:35,https://www.baidu.com/,6466,296,3896,7483,1157,13,19311
2018-05-25 16:09:51,http://statcounter.com/,56,499,5207,3804,6410,0,15976
2018-05-25 16:10:07,https://www.google.de/,5652,148,1823,2950,4727,84,15384
2018-05-25 16:10:07,https://www.blogger.com/,12929,70,1615,5410,2131,0,22155
2018-05-25 16:10:07,https://www.weebly.com/,7479,269,5756,3230,9817,2,26553
2018-05-25 16:10:07,https://www.mozilla.org/,1025,155,1100,901,2666,1,5848
2018-05-25 16:10:11,https://github.com/,3106,92,5573,9180,7980,3,25934
2018-05-25 16:10:29,https://yandex.ru/,5659,360,8865,6286,3154,202,24526
2018-05-25 16:10:46,https://www.bluehost.com/,5463,475,6330,3241,16038,27,31574
2018-05-25 16:10:46,https://www.jimdo.com/,4562,114,6049,3158,24259,1,38143
2018-05-25 16:10:47,https://www.addthis.com/,2720,445,14097,1828,5785,8,24883
2018-05-25 16:10:58,http://en.gravatar.com/,4954,78,2858,2630,2757,1,13278
2018-05-25 16:11:00,https://www.nih.gov/,11726,41,3143,5880,2211,62,23063
2018-05-25 16:11:01,https://www.google.co.jp/,13659,130,2829,1384,9203,44,27249
2018-05-25 16:11:04,http://ascii.co.uk/,750,107,5054,4550,15974,45,26480
2018-05-25 16:11:05,https://www.wix.com/,12608,199,3322,4352,10139,1,30621
2018-05-25 16:11:05,https://outlook.live.com/,2984,364,3200,10327,3009,0,19884
2018-05-25 16:11:09,https://www.paypal.com/,7340,459,9764,1338,6207,163,25271
2018-05-25 16:11:10,https://www.elegantthemes.com/,4297,136,1719,1334,3886,2,11374
2018-05-25 16:11:33,https://www.123-reg.co.uk/,3817,0,4477,593,6088,679,15654
2018-05-25 16:11:49,http://www.stumbleupon.com/,2709,420,850,2529,4888,1239,12635
2018-05-25 16:11:49,https://www.tripadvisor.com/,2647,316,8179,591,12377,77,24187
2018-05-25 16:12:33,https://www.stumbleupon.com/,6172,87,13296,15289,6301,140,41285
2018-05-25 16:13:01,https://www.parallels.com/,29695,221,6382,999,8402,6,45705
2018-05-25 16:13:24,https://ameblo.jp/,2292,728,170,3127,2412,0,8729
2018-05-25 16:13:51,https://www.wikimedia.org/,816,0,420,213,615,0,2064
2018-05-25 16:13:59,http://www.typepad.com/,1014,201,352,1467,1325,29,4388
2018-05-25 16:14:05,https://www.bloomberg.com/,320,96,279,2413,31078,266,34452
2018-05-25 16:14:20,https://www.aol.com/,736,219,453,5969,18329,683,26389
