"2018-05-27 15:57:01";"https://www.facebook.com/";"2329";"300";"328";"1019";"1286";"39";"5301"
"2018-05-27 15:57:08";"https://twitter.com/";"317";"145";"180";"1058";"933";"1";"2634"
"2018-05-27 15:57:09";"https://www.google.com/";"433";"103";"198";"808";"1198";"39";"2779"
"2018-05-27 15:57:15";"https://www.youtube.com/";"352";"100";"669";"1397";"336";"15";"2869"
"2018-05-27 15:57:23";"https://www.linkedin.com/";"246";"283";"77";"1234";"244";"87";"2171"
"2018-05-27 15:57:29";"https://wordpress.org/";"473";"185";"87";"864";"1435";"0";"3044"
"2018-05-27 15:57:32";"https://www.instagram.com/";"694";"454";"462";"1381";"295";"13";"3299"
"2018-05-27 15:57:37";"https://www.pinterest.com/";"877";"464";"99";"994";"3900";"104";"6438"
"2018-05-27 15:57:44";"https://www.wikipedia.org/";"522";"39";"363";"3735";"127";"1";"4787"
"2018-05-27 15:57:47";"https://www.blogger.com/";"933";"77";"274";"1637";"396";"0";"3317"
"2018-05-27 15:57:49";"https://wordpress.com/";"827";"58";"746";"2544";"1922";"82";"6179"
"2018-05-27 15:58:02";"https://www.adobe.com/";"422";"44";"309";"6281";"3689";"329";"11074"
"2018-05-27 15:58:15";"https://www.apple.com/";"464";"31";"374";"3066";"825";"12";"4772"
"2018-05-27 15:58:16";"https://www.tumblr.com/";"927";"100";"294";"4284";"734";"19";"6358"
"2018-05-27 15:58:23";"https://www.youtube.com/";"466";"68";"690";"4547";"244";"2";"6017"
"2018-05-27 15:58:32";"https://www.amazon.com/";"829";"155";"661";"2073";"1611";"11";"5340"
"2018-05-27 15:58:35";"https://goo.gl/";"517";"177";"374";"1105";"565";"1";"2739"
"2018-05-27 15:58:46";"https://vimeo.com/";"503";"105";"377";"1553";"4297";"30";"6865"
"2018-05-27 15:58:51";"https://www.microsoft.com/";"1462";"168";"358";"2612";"535";"29";"5164"
"2018-05-27 15:59:07";"https://www.flickr.com/";"762";"98";"302";"261";"5238";"10";"6671"
"2018-05-27 15:59:21";"https://www.yahoo.com/";"636";"86";"1420";"1889";"7416";"45";"11492"
"2018-05-27 15:59:31";"https://www.buydomains.com/";"3233";"1274";"510";"1719";"7878";"29";"14643"
"2018-05-27 15:59:34";"https://www.godaddy.com/";"2365";"311";"1531";"749";"674";"19";"5649"
"2018-05-27 15:59:39";"https://vk.com/";"1807";"175";"1462";"2942";"1311";"125";"7822"
"2018-05-27 15:59:51";"https://www.w3.org/";"3858";"71";"1280";"632";"1932";"0";"7773"
"2018-05-27 15:59:51";"http://www.qq.com/";"1955";"186";"557";"8103";"20651";"1";"31453"
"2018-05-27 15:59:57";"http://t.co/";"205";"48";"1146";"56";"26";"1";"1482"
"2018-05-27 16:00:01";"http://baidu.com/";"18";"21";"940";"41";"64";"0";"1084"
"2018-05-27 16:00:03";"https://www.nytimes.com/";"1205";"201";"828";"7366";"7162";"18";"16780"
"2018-05-27 16:00:04";"https://www.baidu.com/";"635";"310";"544";"1384";"639";"6";"3518"
"2018-05-27 16:00:24";"http://europa.eu/";"8";"6";"742";"2311";"12214";"2";"15283"
"2018-05-27 16:00:25";"https://www.gov.uk/";"10825";"36";"134";"730";"501";"1";"12227"
"2018-05-27 16:00:38";"http://statcounter.com/";"61";"518";"1015";"2181";"2093";"0";"5868"
"2018-05-27 16:00:38";"https://www.weebly.com/";"1382";"377";"1363";"2155";"3079";"2";"8358"
"2018-05-27 16:00:42";"https://www.blogger.com/";"3143";"106";"713";"1305";"725";"0";"5992"
"2018-05-27 16:00:53";"https://soundcloud.com/";"1727";"611";"886";"2773";"11054";"2";"17053"
"2018-05-27 16:00:57";"http://www.bbc.com/";"573";"34";"82";"5662";"8983";"53";"15387"
"2018-05-27 16:00:59";"https://www.mozilla.org/";"581";"42";"497";"577";"3024";"3";"4724"
"2018-05-27 16:01:00";"https://github.com/";"1475";"177";"539";"5623";"1881";"3";"9698"
"2018-05-27 16:01:06";"https://www.google.de/";"2930";"97";"1573";"846";"2822";"119";"8387"
"2018-05-27 16:01:24";"https://myspace.com/";"1176";"156";"701";"9546";"11369";"155";"23103"
"2018-05-27 16:01:26";"https://www.jimdo.com/";"1367";"177";"611";"1871";"7617";"2";"11645"
"2018-05-27 16:01:36";"https://wordpress.com/";"2995";"47";"323";"414";"3948";"436";"8163"
"2018-05-27 16:01:37";"https://www.bluehost.com/";"1368";"274";"595";"3443";"1477";"12";"7169"
"2018-05-27 16:01:48";"https://www.addthis.com/";"1066";"25";"442";"1255";"3468";"301";"6557"
"2018-05-27 16:02:10";"https://www.google.co.jp/";"3443";"161";"4343";"811";"3788";"129";"12675"
"2018-05-27 16:02:10";"https://www.theguardian.com/";"3521";"25";"748";"6055";"21028";"32";"31409"
"2018-05-27 16:02:13";"http://ascii.co.uk/";"386";"113";"2596";"1488";"4605";"175";"9363"
"2018-05-27 16:02:16";"https://www.nih.gov/";"4000";"43";"2936";"5642";"1487";"15";"14123"
"2018-05-27 16:02:18";"http://en.gravatar.com/";"2127";"107";"1197";"7045";"355";"1";"10832"
"2018-05-27 16:02:21";"https://www.wix.com/";"3979";"90";"3899";"2122";"11345";"3";"21438"
"2018-05-27 16:02:26";"https://www.paypal.com/";"3391";"237";"1157";"479";"1726";"25";"7015"
"2018-05-27 16:02:27";"https://outlook.live.com/";"1324";"93";"705";"3351";"978";"1";"6452"
"2018-05-27 16:02:45";"https://www.elegantthemes.com/";"2244";"54";"394";"875";"2334";"2";"5903"
"2018-05-27 16:02:51";"https://www.cnn.com/";"3895";"45";"1550";"7081";"22139";"226";"34936"
"2018-05-27 16:03:19";"https://www.123-reg.co.uk/";"1120";"20";"534";"774";"5669";"1345";"9462"
"2018-05-27 16:03:20";"https://www.tripadvisor.com/";"1350";"444";"321";"686";"4406";"21";"7228"
"2018-05-27 16:03:31";"https://issuu.com/";"1486";"87";"333";"1366";"1639";"63";"4974"
"2018-05-27 16:03:42";"https://www.huffingtonpost.com/";"1865";"52";"1642";"3522";"11302";"14";"18397"
"2018-05-27 16:03:44";"http://www.stumbleupon.com/";"3085";"81";"827";"1930";"4345";"180";"10448"
"2018-05-27 16:03:48";"https://www.stumbleupon.com/";"8";"87";"88";"794";"1504";"85";"2566"
"2018-05-27 16:04:09";"https://creativecommons.org/";"2154";"42";"586";"7457";"694";"14";"10947"
"2018-05-27 16:04:13";"http://digg.com/";"103";"185";"2368";"5318";"12857";"84";"20915"
"2018-05-27 16:04:34";"https://www.google.co.uk/";"7195";"9899";"3586";"229";"3256";"14";"24179"
"2018-05-27 16:04:35";"https://www.parallels.com/";"9892";"1744";"1435";"5030";"10129";"2";"28232"
"2018-05-27 16:04:41";"https://aws.amazon.com/";"2681";"42";"667";"13141";"6534";"4";"23069"
"2018-05-27 16:04:50";"https://www.msn.com/";"6682";"228";"4917";"3371";"474";"75";"15747"
