.03094,200,70,110,0,1,0.354996919632,40.7905709743,41.145567894,0,0,1538415569.65,0
.03094,200,70,110,0,1,8.6342689991,40.779902935,49.4141719341,0,0,1538415602.22,0
.03094,200,70,110,0,2,2.99894404411,40.7506229877,43.7495670319,0,0,1538415648.7,0
.03094,200,70,110,0,3,25.1367099285,40.7892708778,65.9259808064,0,0,1538415667.39,0
.03094,200,70,110,1,5,65.6448349953,40.7089920044,106.353827,0,0,1538415667.76,0
.03094,200,70,110,1,4,67.0819511414,40.8936798573,107.975630999,0,0,1538415707.1,0
.03094,200,70,110,2,3,101.458900928,40.8972170353,142.356117964,0,0,1538415713.7,0
.03094,200,70,110,2,2,116.045462132,40.8915679455,156.937030077,0,0,1538415740.08,0
.03094,200,70,110,3,1,147.656672955,40.9162130356,188.57288599,0,0,1538415749.44,0
.03094,200,70,110,4,0,167.549914122,40.8895158768,208.439429998,0,0,1538415770.55,0
