.041650,200,70,110,0,2,0.589583873749,61.2219450474,61.8115289211,0,0,1538364347.91,0
.041650,200,70,110,0,5,37.7007100582,61.2589781284,98.9596881866,0,0,1538364372.09,0
.041650,200,70,110,1,7,64.5054399967,56.1760702133,120.68151021,0,0,1538364406.61,0
.041650,200,70,110,1,6,106.881546974,61.4271681309,168.308715105,0,0,1538364420.5,0
.041650,200,70,110,2,5,168.120191097,61.4547538757,229.574944973,0,0,1538364420.77,0
.041650,200,70,110,3,4,200.432130098,61.4633049965,261.895435095,0,0,1538364450.0,0
.041650,200,70,110,4,3,257.069458008,61.4830198288,318.552477837,0,0,1538364454.91,0
.041650,200,70,110,4,2,299.054016113,61.4814219475,360.535438061,0,0,1538364474.5,0
.041650,200,70,110,5,1,353.670469999,61.4969990253,415.167469025,0,0,1538364481.45,0
.041650,200,70,110,6,0,399.563199997,61.484692812,461.047892809,0,0,1538364497.14,0
