2018-05-28 14:54:25,https://www.google.com/,5183,166,301,1389,3543,12,10594
2018-05-28 14:54:25,https://twitter.com/,5353,181,306,1855,3647,1,11343
2018-05-28 14:54:38,https://www.youtube.com/,5845,114,717,13729,229,2,20636
2018-05-28 14:54:38,https://www.facebook.com/,2556,8437,466,4121,8820,2920,27320
2018-05-28 14:54:39,https://www.linkedin.com/,895,225,701,14113,920,238,17092
2018-05-28 14:54:42,https://wordpress.org/,2839,130,812,1507,7876,1,13165
2018-05-28 14:54:42,https://www.instagram.com/,2569,249,1862,4594,2751,51,12076
2018-05-28 14:54:49,https://www.blogger.com/,5796,124,511,4222,131,1,10785
2018-05-28 14:54:55,https://www.wikipedia.org/,4988,66,1519,14481,241,1,21296
2018-05-28 14:55:00,https://www.apple.com/,2632,88,3774,8267,371,46,15178
2018-05-28 14:55:04,https://wordpress.com/,2137,121,2590,7926,14784,72,27630
2018-05-28 14:55:08,https://www.pinterest.com/,5561,336,531,2215,28505,465,37613
2018-05-28 14:55:08,https://www.youtube.com/,2279,140,2168,11103,3034,9,18733
2018-05-28 14:55:14,https://www.adobe.com/,2264,464,1059,9791,9203,5390,28171
2018-05-28 14:55:14,https://www.tumblr.com/,4385,184,2326,9892,7053,318,24158
2018-05-28 14:55:19,https://goo.gl/,8931,205,2333,3911,4900,1,20281
2018-05-28 14:55:24,https://www.amazon.com/,4651,227,3595,4754,13092,17,26336
2018-05-28 14:55:27,https://www.microsoft.com/,9762,290,11492,937,1079,2,23562
2018-05-28 14:55:40,http://baidu.com/,25,78,4999,10,73,0,5185
2018-05-28 14:55:41,http://t.co/,74,47,5722,175,855,0,6873
2018-05-28 14:55:48,https://www.godaddy.com/,6857,206,10297,1371,1275,4,20010
2018-05-28 14:55:54,http://europa.eu/,198,133,6151,880,3232,4,10598
2018-05-28 14:55:55,https://www.flickr.com/,10165,18734,10277,381,1246,1,40804
2018-05-28 14:56:15,https://www.w3.org/,12039,89,16981,1007,2382,0,32498
2018-05-28 14:56:35,https://www.gov.uk/,14014,113,33527,1619,538,1,49812
2018-05-28 14:57:27,https://www.addtoany.com/,2909,56,1603,1893,5389,1,11851
2018-05-28 14:57:29,https://www.google.co.uk/,4100,106,1636,1367,7163,15,14387
2018-05-28 14:57:36,https://www.dropbox.com/,4348,943,1865,1203,12166,9,20534
2018-05-28 14:57:37,https://www.opera.com/,2712,744,3017,3301,1403,434,11611
2018-05-28 14:57:57,https://www.e-recht24.de/,4856,933,2425,5540,11581,112,25447
2018-05-28 14:58:01,https://www.parallels.com/,9457,233,1274,5332,27536,4,43836
2018-05-28 14:58:03,https://aws.amazon.com/,3340,38,1500,12911,21832,13,39634
2018-05-28 14:58:08,https://www.etsy.com/,3814,451,3577,17472,1287,2,26603
2018-05-28 14:58:16,https://archive.org/,7374,855,19860,757,1629,4,30479
2018-05-28 14:58:30,https://www.yelp.com/,3873,641,2312,22675,40848,5,70354
2018-05-28 14:58:32,https://www.msn.com/,2612,169,1738,9124,55140,216,68999
2018-05-28 14:58:38,https://fc2.com/,9205,130,8134,6442,11376,500,35787
2018-05-28 14:58:38,https://www.bing.com/,13436,1347,11463,5391,88,58,31783
2018-05-28 14:58:41,https://www.eventbrite.com/,11731,1456,17630,10557,18051,226,59651
2018-05-28 14:58:41,https://cpanel.com/,6556,1,6609,5086,15141,4,33397
2018-05-28 14:58:42,https://cpanel.com/,20167,76,12927,4194,20907,5,58276
2018-05-28 14:58:45,https://www.xing.com/,11018,426,16567,10453,18226,2,56692
2018-05-28 14:58:45,https://www.wikimedia.org/,11112,408,3610,115,6156,0,21401
2018-05-28 14:58:48,https://www.ebay.com/,9842,282,8313,7904,20212,253,46806
2018-05-28 14:58:51,http://www.free.fr/,7645,192,6154,11508,22726,1,48226
2018-05-28 14:58:59,http://www.typepad.com/,5052,1003,3986,5424,11659,18,27142
2018-05-28 14:59:00,https://sourceforge.net/,11327,356,12630,12286,31588,181,68368
2018-05-28 14:59:03,https://www.amazon.co.uk/,16643,192,6843,11967,28331,33,64009
2018-05-28 14:59:08,https://www.forbes.com/,10742,312,7528,1548,56218,500,76848
