.022610,100,70,110,0,0,0.838119983673,40.7380530834,41.5761730671,0,0,1538082452.05,0
.022610,100,70,110,0,0,0.0628509521484,40.7452280521,40.8080790043,0,0,1538082496.64,0
.022610,100,70,110,0,2,0.320214033127,40.7239029408,41.0441169739,0,0,1538082560.23,0
.022610,100,70,110,0,2,15.5395619869,40.7337031364,56.2732651234,0,0,1538082585.81,0
.022610,100,70,110,1,2,55.8421850204,40.7238140106,96.5659990311,0,0,1538082586.31,0
.022610,100,70,110,1,3,42.7835438251,40.7183601856,83.5019040108,0,0,1538082640.16,0
.022610,100,70,110,1,3,74.5311610699,40.8077688217,115.338929892,0,0,1538082649.2,0
.022610,100,70,110,1,2,79.3457810879,40.8553669453,120.201148033,0,0,1538082685.28,0
.022610,100,70,110,2,1,107.471108198,40.9469418526,148.418050051,0,0,1538082698.09,0
.022610,100,70,110,2,0,119.58917594,40.8579189777,160.447094917,0,0,1538082727.0,0
