.022610,100,70,110,0,0,0.149359941483,40.7668170929,40.9161770344,0,0,1538080819.92,0
.022610,100,70,110,0,0,0.409823894501,40.7475090027,41.1573328972,0,0,1538080864.5,0
.022610,100,70,110,0,2,0.673617124557,40.7287318707,41.4023489952,0,0,1538080928.09,0
.022610,100,70,110,0,2,15.9253840446,40.7290558815,56.6544399261,0,0,1538080953.68,0
.022610,100,70,110,1,2,56.2195339203,40.7054619789,96.9249958992,0,0,1538080954.18,0
.022610,100,70,110,1,3,43.1480920315,40.7158010006,83.8638930321,0,0,1538081008.02,0
.022610,100,70,110,1,3,74.8854830265,40.8378190994,115.723302126,0,0,1538081017.06,0
.022610,100,70,110,1,2,79.7330098152,40.8801259995,120.613135815,0,0,1538081053.14,0
.022610,100,70,110,2,1,107.874481916,40.9247379303,148.799219847,0,0,1538081065.96,0
.022610,100,70,110,2,0,119.994408131,40.916588068,160.910996199,0,0,1538081094.85,0
