1,2018-07-08 20:02:41,https://twitter.com/,429,123,596,2379,841,9,4377
2,2018-07-08 20:02:44,https://www.google.com/,656,142,443,1720,3146,31,6138
3,2018-07-08 20:02:44,https://www.facebook.com/,5090,155,92,1986,8416,135,15874
4,2018-07-08 20:02:50,https://www.youtube.com/,812,75,1067,2831,1315,6,6106
5,2018-07-08 20:02:59,https://www.linkedin.com/,630,445,36,514,8396,816,10837
6,2018-07-08 20:03:00,https://wordpress.org/,982,51,116,1272,5431,1,7853
7,2018-07-08 20:03:09,https://www.instagram.com/,2023,254,496,7153,4555,11,14492
8,2018-07-08 20:03:16,https://www.blogger.com/,4066,136,731,4793,758,0,10484
9,2018-07-08 20:03:23,https://www.wikipedia.org/,3470,302,1673,1279,12185,1,18910
10,2018-07-08 20:03:24,https://www.pinterest.com/,2517,352,866,2542,21505,446,28228
11,2018-07-08 20:03:31,https://www.adobe.com/,1203,12,544,17075,2499,219,21552
12,2018-07-08 20:03:49,https://www.youtube.com/,2632,158,2886,10367,174,31,16248
13,2018-07-08 20:03:50,https://wordpress.com/,2586,336,1014,1250,36165,797,42148
14,2018-07-08 20:03:50,https://www.amazon.com/,4116,337,4776,5105,948,105,15387
15,2018-07-08 20:03:51,https://www.tumblr.com/,5494,134,1403,12480,1525,28,21064
16,2018-07-08 20:03:51,https://www.apple.com/,4094,95,4159,16091,230,42,24711
17,2018-07-08 20:03:52,https://goo.gl/,2734,530,2129,1690,7128,0,14211
18,2018-07-08 20:04:04,https://www.microsoft.com/,5884,259,794,2486,1150,26,10599
19,2018-07-08 20:04:20,https://www.flickr.com/,5299,105,8847,602,5369,21,20243
20,2018-07-08 20:04:31,https://www.godaddy.com/,4124,202,3212,5271,621,4,13434
21,2018-07-08 20:04:34,https://vimeo.com/,3513,137,3932,8113,33149,51,48895
