1,2018-07-08 22:18:48,https://www.facebook.com/,2981,170,708,908,4832,226,9825
2,2018-07-08 22:18:51,https://twitter.com/,583,123,264,1831,785,1,3587
3,2018-07-08 22:18:51,https://www.google.com/,494,99,597,831,1859,48,3928
4,2018-07-08 22:19:00,https://www.youtube.com/,671,66,1029,4904,1364,3,8037
5,2018-07-08 22:19:08,https://www.linkedin.com/,459,282,111,8144,944,382,10322
6,2018-07-08 22:19:09,https://wordpress.org/,1055,73,201,798,4613,1,6741
7,2018-07-08 22:19:18,https://www.instagram.com/,5368,102,389,4947,2541,70,13417
8,2018-07-08 22:19:26,https://www.blogger.com/,4370,35,572,6215,802,1,11995
9,2018-07-08 22:19:32,https://www.wikipedia.org/,3135,50,698,588,14723,0,19194
10,2018-07-08 22:19:44,https://www.adobe.com/,1454,1,333,17255,3267,1734,24044
11,2018-07-08 22:19:51,https://wordpress.com/,2257,131,540,862,28436,865,33091
12,2018-07-08 22:19:51,https://www.pinterest.com/,3432,262,453,2310,35611,549,42617
13,2018-07-08 22:20:01,https://www.apple.com/,3876,53,2953,15012,359,44,22297
14,2018-07-08 22:20:03,https://www.youtube.com/,2547,234,2337,15664,187,17,20986
15,2018-07-08 22:20:03,https://www.tumblr.com/,4382,269,3906,11821,3009,125,23512
16,2018-07-08 22:20:04,https://goo.gl/,5439,146,1635,1789,6739,1,15749
17,2018-07-08 22:20:20,https://www.microsoft.com/,9481,262,897,2758,1930,82,15410
18,2018-07-08 22:20:26,https://www.amazon.com/,5019,435,5336,5647,19314,106,35857
19,2018-07-08 22:20:28,https://www.flickr.com/,2739,221,2900,376,8631,39,14906
20,2018-07-08 22:20:38,https://vimeo.com/,6883,110,3148,3295,29873,37,43346
21,2018-07-08 22:20:45,https://www.godaddy.com/,3094,442,3782,5534,717,80,13649
