1,2018-07-08 22:13:51,https://www.facebook.com/,3580,258,181,1165,3969,120,9273
2,2018-07-08 22:13:54,https://twitter.com/,443,123,526,2553,742,1,4388
3,2018-07-08 22:13:56,https://www.google.com/,469,313,229,1437,2727,62,5237
4,2018-07-08 22:14:00,https://www.youtube.com/,688,90,937,2192,545,2,4454
5,2018-07-08 22:14:12,https://www.linkedin.com/,605,372,181,8061,1825,688,11732
6,2018-07-08 22:14:13,https://wordpress.org/,1117,363,327,732,6057,1,8597
7,2018-07-08 22:14:17,https://www.instagram.com/,2388,109,809,5955,1007,56,10324
8,2018-07-08 22:14:28,https://www.blogger.com/,3985,137,228,4670,663,0,9683
9,2018-07-08 22:14:50,https://goo.gl/,1144,231,257,1471,2145,3,5251
10,2018-07-08 22:14:54,https://www.youtube.com/,5060,87,776,6167,283,70,12443
11,2018-07-08 22:15:01,https://www.microsoft.com/,1223,152,90,2858,1434,26,5783
12,2018-07-08 22:15:06,https://vimeo.com/,650,162,59,2987,9640,24,13522
13,2018-07-08 22:15:23,https://www.flickr.com/,1128,91,355,1397,8197,1,11169
14,2018-07-08 22:15:33,https://www.godaddy.com/,2482,394,1933,637,2056,71,7573
