1,2018-07-08 19:46:25,https://www.facebook.com/,3043,169,599,996,3975,145,8927
2,2018-07-08 19:46:28,https://twitter.com/,342,115,291,1847,746,0,3341
3,2018-07-08 19:46:28,https://www.google.com/,454,151,487,859,1533,48,3532
4,2018-07-08 19:46:31,https://www.youtube.com/,353,139,590,1179,307,29,2597
5,2018-07-08 19:46:43,https://www.linkedin.com/,457,377,45,434,7213,440,8966
6,2018-07-08 19:46:45,https://wordpress.org/,911,80,201,736,5187,1,7116
7,2018-07-08 19:46:56,https://www.instagram.com/,1736,70,1491,7334,4687,8,15326
8,2018-07-08 19:47:02,https://www.blogger.com/,3906,69,490,3580,1135,0,9180
9,2018-07-08 19:47:05,https://www.wikipedia.org/,3733,63,811,1429,8662,0,14698
10,2018-07-08 19:47:09,https://www.pinterest.com/,2794,377,429,1439,21463,103,26605
11,2018-07-08 19:47:14,https://wordpress.com/,2079,46,679,987,15985,517,20293
12,2018-07-08 19:47:14,https://www.adobe.com/,1349,0,382,7587,7384,227,16929
13,2018-07-08 19:47:29,https://www.youtube.com/,2293,226,1406,9594,696,3,14218
14,2018-07-08 19:47:32,https://www.apple.com/,1578,118,2236,14154,863,10,18959
15,2018-07-08 19:47:34,https://goo.gl/,2466,167,1328,1628,4319,1,9909
16,2018-07-08 19:47:37,https://www.tumblr.com/,4765,155,653,16531,4140,241,26485
17,2018-07-08 19:47:38,https://www.amazon.com/,3347,241,866,8568,6715,45,19782
18,2018-07-08 19:47:46,https://www.microsoft.com/,3732,261,647,2384,1643,238,8905
19,2018-07-08 19:48:06,https://www.flickr.com/,7386,119,5799,344,5728,124,19500
20,2018-07-08 19:48:08,https://vimeo.com/,2890,166,2047,3978,27930,15,37026
21,2018-07-08 19:48:16,https://www.godaddy.com/,4361,339,2922,1049,4592,47,13310
