1,2018-07-09 10:48:22,https://www.facebook.com/,3125,234,89,1086,4070,135,8739
2,2018-07-09 10:48:26,https://twitter.com/,557,136,222,1539,636,1,3091
3,2018-07-09 10:48:27,https://www.google.com/,845,103,454,1269,1196,75,3942
4,2018-07-09 10:48:31,https://www.youtube.com/,529,61,598,2233,209,3,3633
5,2018-07-09 10:48:45,https://www.linkedin.com/,560,276,85,417,9529,779,11646
6,2018-07-09 10:48:45,https://wordpress.org/,1079,76,178,2166,4204,1,7704
7,2018-07-09 10:48:55,https://www.instagram.com/,2371,121,608,6134,6035,42,15311
8,2018-07-09 10:49:01,https://www.blogger.com/,4691,45,288,3922,514,0,9460
9,2018-07-09 10:49:13,https://www.wikipedia.org/,2848,39,1899,2017,13906,1,20710
10,2018-07-09 10:49:15,https://www.adobe.com/,1744,117,418,7562,9009,208,19058
11,2018-07-09 10:49:22,https://www.pinterest.com/,2823,224,617,2707,31889,623,38883
12,2018-07-09 10:49:23,https://wordpress.com/,2344,59,672,1586,24837,681,30179
13,2018-07-09 10:49:35,https://www.youtube.com/,3005,110,2925,10967,232,2,17241
14,2018-07-09 10:49:36,https://www.apple.com/,2341,159,3949,15341,772,9,22571
15,2018-07-09 10:49:36,https://www.tumblr.com/,5973,114,2762,14821,1553,21,25244
16,2018-07-09 10:49:37,https://goo.gl/,3136,196,1328,3670,7100,1,15431
17,2018-07-09 10:49:45,https://www.amazon.com/,4242,236,3559,7256,10801,74,26168
18,2018-07-09 10:49:49,https://www.microsoft.com/,5980,290,1378,933,2222,58,10861
19,2018-07-09 10:50:05,https://www.flickr.com/,4424,115,5779,707,7294,412,18731
20,2018-07-09 10:50:11,https://vimeo.com/,3994,113,3968,6000,27752,107,41934
