2018-06-05 20:30:12,https://www.facebook.com/,2255,175,272,1258,1091,40,5091
2018-06-05 20:30:21,https://twitter.com/,234,144,264,931,524,0,2097
2018-06-05 20:30:22,https://www.google.com/,475,103,226,721,750,22,2297
2018-06-05 20:30:30,https://www.youtube.com/,357,64,513,1561,318,19,2832
2018-06-05 20:30:40,https://www.linkedin.com/,416,263,77,1296,267,82,2401
2018-06-05 20:30:46,https://wordpress.org/,400,26,214,643,1236,1,2520
2018-06-05 20:30:50,https://www.instagram.com/,664,194,143,1213,408,3,2625
2018-06-05 20:30:55,https://www.pinterest.com/,989,155,592,435,4004,9,6184
2018-06-05 20:31:05,https://www.wikipedia.org/,830,35,343,3157,223,0,4588
2018-06-05 20:31:07,https://www.blogger.com/,1330,32,261,1351,497,0,3471
2018-06-05 20:31:10,https://wordpress.com/,848,48,810,471,4296,345,6818
2018-06-05 20:31:19,https://www.adobe.com/,480,0,285,2731,2844,274,6614
2018-06-05 20:31:45,https://www.apple.com/,474,35,714,6087,967,30,8307
2018-06-05 20:31:47,https://www.tumblr.com/,806,104,316,8488,1605,13,11332
2018-06-05 20:31:49,https://www.youtube.com/,1116,116,592,2568,337,36,4765
2018-06-05 20:32:03,https://www.amazon.com/,877,128,329,2346,3724,62,7466
2018-06-05 20:32:06,https://goo.gl/,617,78,522,1055,706,1,2979
2018-06-05 20:32:22,https://vimeo.com/,621,110,287,2938,5289,63,9308
2018-06-05 20:32:24,https://www.microsoft.com/,1626,194,291,3332,315,21,5779
2018-06-05 20:32:47,https://www.flickr.com/,1185,106,384,516,8270,33,10494
2018-06-05 20:33:12,https://www.yahoo.com/,1403,79,1535,4680,14684,90,22471
2018-06-05 20:33:13,https://www.buydomains.com/,2534,312,648,1514,12103,20,17131
2018-06-05 20:33:18,https://www.godaddy.com/,2411,995,2583,473,361,29,6852
2018-06-05 20:33:24,http://www.qq.com/,2240,24,338,6686,15667,1,24956
2018-06-05 20:33:26,https://vk.com/,1536,192,2290,4849,2096,4,10967
2018-06-05 20:33:38,https://www.w3.org/,3439,51,2692,556,3366,1,10105
2018-06-05 20:33:43,http://t.co/,87,47,2389,129,486,0,3138
2018-06-05 20:33:51,http://baidu.com/,56,1,2527,4,92,0,2680
2018-06-05 20:33:54,http://www.baidu.com/,788,267,232,1702,313,16,3318
2018-06-05 20:34:03,http://europa.eu/,14,1,1919,1191,2085,2,5212
2018-06-05 20:34:10,https://www.gov.uk/,2081,44,472,1090,921,1,4609
2018-06-05 20:34:15,https://www.nytimes.com/,2225,197,1418,15667,24266,37,43810
2018-06-05 20:34:36,http://statcounter.com/,56,167,2226,2680,621,1,5751
2018-06-05 20:34:38,https://www.weebly.com/,1534,162,325,4043,8768,2,14834
2018-06-05 20:34:41,https://www.blogger.com/,4308,117,993,1479,627,1,7525
2018-06-05 20:35:00,https://soundcloud.com/,3960,498,878,3712,17326,1,26375
2018-06-05 20:35:00,https://www.mozilla.org/,6924,27,3291,983,1306,2,12533
2018-06-05 20:35:01,https://github.com/,2860,110,1503,2443,3876,2,10794
2018-06-05 20:35:01,http://www.bbc.com/,1056,22,139,8516,9719,128,19580
2018-06-05 20:35:06,https://www.google.de/,3970,176,2392,1143,3707,99,11487
2018-06-05 20:35:26,https://www.jimdo.com/,1996,164,508,2619,5473,5,10765
2018-06-05 20:35:27,https://yandex.ru/,1903,289,1867,5365,4834,74,14332
2018-06-05 20:35:45,https://wordpress.com/,5130,48,789,456,6675,568,13666
2018-06-05 20:35:46,https://www.bluehost.com/,3188,273,767,5714,1636,27,11605
2018-06-05 20:35:55,https://myspace.com/,2888,8470,3190,11639,25119,19,51325
2018-06-05 20:36:13,https://www.addthis.com/,3077,98,833,1758,11788,285,17839
2018-06-05 20:36:29,https://www.google.co.jp/,6666,99,8729,1179,3860,96,20629
2018-06-05 20:36:29,http://en.gravatar.com/,2131,67,1161,3663,626,0,7648
2018-06-05 20:36:30,https://www.nih.gov/,8015,45,1504,3029,2420,53,15066
2018-06-05 20:36:39,https://www.wix.com/,4166,283,8028,5278,11274,3,29032
2018-06-05 20:36:42,http://ascii.co.uk/,328,118,3548,1811,17273,85,23163
