2018-06-06 14:08:33,https://twitter.com/,439,177,869,2650,2801,1,6937
2018-06-06 14:08:35,https://www.google.com/,961,99,396,1769,4184,100,7509
2018-06-06 14:08:40,https://www.facebook.com/,3226,624,492,3182,10359,1134,19017
2018-06-06 14:08:45,https://www.linkedin.com/,1221,323,670,2485,5969,276,10944
2018-06-06 14:09:05,https://www.wikipedia.org/,11621,594,1613,5631,401,0,19860
2018-06-06 14:09:05,https://www.blogger.com/,13318,277,1513,5413,856,1,21378
2018-06-06 14:09:14,https://www.instagram.com/,14008,432,1048,9868,5191,7,30554
2018-06-06 14:09:20,https://wordpress.org/,1384,43,4104,10814,20954,1,37300
2018-06-06 14:09:21,https://www.apple.com/,1764,532,1029,19357,1057,5,23744
2018-06-06 14:09:25,https://www.tumblr.com/,2079,592,1380,19870,3539,75,27535
2018-06-06 14:09:33,https://www.youtube.com/,1318,212,598,12096,41114,37,55375
2018-06-06 14:09:34,https://goo.gl/,4106,244,4323,5688,9698,1,24060
2018-06-06 14:09:55,https://www.pinterest.com/,13259,1446,1267,9699,39980,281,65932
2018-06-06 14:10:03,http://baidu.com/,18,13,7190,269,79,1,7570
2018-06-06 14:10:05,http://t.co/,72,46,8267,172,1320,0,9877
2018-06-06 14:10:08,https://www.microsoft.com/,22124,177,15888,3542,2092,47,43870
2018-06-06 14:10:11,http://europa.eu/,21,13,9401,1189,4286,3,14913
2018-06-06 14:10:13,https://www.flickr.com/,16181,239,16498,595,9075,6,42594
2018-06-06 14:10:20,https://www.godaddy.com/,9456,319,20695,735,548,35,31788
2018-06-06 14:10:43,https://www.elegantthemes.com/,1141,198,200,1411,2385,8,5343
2018-06-06 14:10:43,https://www.paypal.com/,3962,539,317,1907,1300,43,8068
2018-06-06 14:10:58,https://www.123-reg.co.uk/,562,44,273,2074,3168,1868,7989
2018-06-06 14:11:06,http://www.stumbleupon.com/,879,314,167,1663,925,2,3950
2018-06-06 14:11:28,https://www.tripadvisor.com/,659,1825,893,3097,17826,879,25179
2018-06-06 14:11:37,https://issuu.com/,629,92,669,5702,20599,2,27693
2018-06-06 14:12:05,https://www.stumbleupon.com/,8444,108,9194,9187,4225,899,32057
2018-06-06 14:12:50,https://www.huffingtonpost.com/,1057,44,769,7653,84775,45,94343
2018-06-06 14:13:02,https://www.opera.com/,20311,1,36691,571,625,14239,72438
2018-06-06 14:13:03,https://www.msn.com/,19468,430,37022,19119,495,267,76801
2018-06-06 14:13:07,https://www.addtoany.com/,19914,195,34600,320,30717,0,85746
2018-06-06 14:13:12,http://digg.com/,766,260,1951,15629,94719,2083,115408
2018-06-06 14:13:14,https://archive.org/,15054,662,39551,11153,10681,243,77344
2018-06-06 14:13:18,https://www.dropbox.com/,30422,179,36685,412,33520,69,101287
2018-06-06 14:13:25,https://www.bing.com/,33477,1251,11768,6609,5926,2,59033
2018-06-06 14:13:25,https://www.etsy.com/,10687,459,34715,27115,21474,343,94793
