.022610,125,70,110,0,6,0.318691968918,197.022302151,197.34099412,0,1,1533727504.27,-0.0429379940033
.022610,125,70,110,0,6,152.810444117,44.1275889874,196.938033104,1,0,1533727548.86,-5.03912496567
.022610,125,70,110,1,7,133.398756981,43.0657019615,176.464458942,1,0,1533727612.45,-5.03351092339
.022610,125,70,110,2,6,150.928617001,45.1537480354,196.082365036,1,0,1533727638.03,-5.0460588932
.022610,125,70,110,3,5,195.633240938,44.1707141399,239.803955078,1,0,1533727638.53,-5.04152417183
.022610,125,70,110,4,4,186.011363983,44.1542840004,230.165647984,1,0,1533727692.38,-5.06306695938
.022610,125,70,110,5,3,221.192758799,44.1423101425,265.335068941,1,0,1533727701.41,-5.05344820023
.022610,125,70,110,5,2,229.305741072,44.130795002,273.436536074,1,0,1533727737.5,-5.03120303154
.022610,125,70,110,5,1,260.682661057,45.1954829693,305.878144026,1,0,1533727750.31,-5.0462679863
.022610,125,70,110,6,0,277.035678864,44.1889390945,321.224617958,1,0,1533727779.21,-5.04694318771
