.041650,125,70,110,0,9,0.614000797272,205.169372082,205.783372879,0,1,1533729260.89,-0.0637550354004
.041650,125,70,110,0,8,181.675831079,44.1958229542,225.871654034,1,0,1533729285.06,-5.04965305328
.041650,125,70,110,1,7,191.391649008,44.2030911446,235.594740152,1,0,1533729319.59,-5.04937696457
.041650,125,70,110,2,6,221.746164083,44.1764969826,265.922661066,1,0,1533729333.48,-5.05167603493
.041650,125,70,110,3,5,265.695141077,45.1454708576,310.840611935,1,0,1533729333.75,-5.04586601257
.041650,125,70,110,4,4,281.661702871,44.1563050747,325.818007946,1,0,1533729362.98,-5.05996584892
.041650,125,70,110,5,3,320.964728832,44.1942851543,365.159013987,1,0,1533729367.88,-5.05323314667
.041650,125,70,110,6,2,345.619445086,44.218184948,389.837630033,1,0,1533729387.47,-5.05370497704
.041650,125,70,110,7,1,382.929139853,44.192234993,427.121374846,1,0,1533729394.43,-5.05206513405
.041650,125,70,110,8,0,411.502341032,44.1502950191,455.652636051,1,0,1533729410.11,-5.02521896362
