7.50802,2.94518,0.160912,0,12.6208,,7.50802
7.89037,3.40144,0.179825,0,12.721,,7.89037
7.40511,2.90353,0.149931,0,12.8211,,7.40511
7.30222,2.87874,0.0341111,0,12.9213,,7.30222
8.65769,3.55141,0.727558,0,13.0216,,8.65769
7.72024,3.11236,0.204239,0,13.1218,,7.72024
8.00321,2.92228,0.566173,0,13.2219,,8.00321
8.06939,2.72759,0.730201,0,13.322,,8.06939
7.99251,2.87628,0.663147,0,13.4222,,7.99251
8.01223,2.86652,0.715867,0,13.5224,,8.01223
8.87321,3.07168,1.21441,0,13.6225,,8.87321
8.50867,2.76734,1.17704,0,13.7227,,8.50867
8.47829,2.72939,1.16904,0,13.8228,,8.47829
8.59441,2.95924,1.10522,0,13.923,,8.59441
8.07598,2.87702,0.725493,0,14.0233,,8.07598
8.49779,2.957,1.08673,0,14.1235,,8.49779
8.3104,2.91601,0.939293,0,14.2236,,8.3104
8.19271,2.89811,0.825854,0,14.3238,,8.19271
8.36285,2.95852,0.952846,0,14.4239,,8.36285
8.17342,2.91956,0.820573,0,14.524,,8.17342
8.15037,3.00306,0.698499,0,14.6242,,8.15037
8.17448,3.73396,0.0877862,0,14.7243,,8.17448
7.93485,3.28339,0.248631,0,14.8244,,7.93485
7.3838,2.82286,0.173686,0,14.9246,,7.3838
7.49792,2.94213,0.140159,0,15.0248,,7.49792
7.79355,3.29987,0.102378,0,15.1249,,7.79355
7.05496,2.62405,0.0195006,0,15.2251,,7.05496
7.35574,2.71521,0.234038,0,15.3252,,7.35574
7.45974,2.69501,0.351046,0,15.4254,,7.45974
6.88231,2.52792,0,0,15.5255,,6.88231
7.70322,2.75751,0.546747,0,15.6256,,7.70322
7.41861,2.59155,0.439545,0,15.7258,,7.41861
7.60464,2.76626,0.467443,0,15.8259,,7.60464
7.59481,2.58482,0.591669,0,15.9261,,7.59481
8.11455,2.99636,0.748633,0,16.0264,,8.11455
7.97122,2.8849,0.66584,0,16.1267,,7.97122
7.83866,2.78333,0.628946,0,16.2269,,7.83866
7.88552,2.84643,0.636125,0,16.3271,,7.88552
8.1221,2.96108,0.680701,0,16.4273,,8.1221
7.81867,2.884,0.611424,0,16.5274,,7.81867
8.26125,3.0534,0.74781,0,16.6276,,8.26125
7.90646,2.95837,0.529129,0,16.7277,,7.90646
8.073,2.94887,0.679197,0,16.8279,,8.073
8.07094,3.00766,0.667759,0,16.9282,,8.07094
7.84376,2.75211,0.677058,0,17.0283,,7.84376
7.65575,2.60129,0.648493,0,17.1284,,7.65575
7.79739,2.79519,0.583905,0,17.2286,,7.79739
8.06403,2.86212,0.708825,0,17.3287,,8.06403
7.59764,2.75209,0.441723,0,17.4289,,7.59764
8.16728,3.01121,0.72084,0,17.5292,,8.16728
7.97518,2.90644,0.620413,0,17.6293,,7.97518
8.10587,2.92914,0.727864,0,17.7294,,8.10587
8.14387,3.30216,0.473566,0,17.8296,,8.14387
8.01652,2.92757,0.663777,0,17.9297,,8.01652
7.16587,2.66595,0.107272,0,18.0298,,7.16587
8.33766,3.72175,0.257219,0,18.13,,8.33766
7.34733,2.80813,0.166403,0,18.2301,,7.34733
7.22446,2.69949,0.105444,0,18.3303,,7.22446
7.3604,2.84981,0.12311,0,18.4304,,7.3604
7.56106,3.20676,0,0,18.5306,,7.56106
7.54109,3.06105,0.134096,0,18.6307,,7.54109
7.26651,2.9305,0,0,18.7308,,7.26651
8.50277,4.03959,0.144445,0,18.831,,8.50277
7.17057,2.76546,0.0310863,0,18.9311,,7.17057
7.07037,2.69748,0.00243785,0,19.0313,,7.07037
6.64861,2.33567,0,0,19.1314,,6.64861
7.20205,2.54717,0.240759,0,19.2315,,7.20205
7.58551,2.5667,0.622932,0,19.3317,,7.58551
7.66612,2.78169,0.496731,0,19.4318,,7.66612
7.76859,2.6742,0.695049,0,19.532,,7.76859
8.15879,2.85083,0.88111,0,19.6323,,8.15879
8.30077,2.94137,0.940652,0,19.7325,,8.30077
8.60605,3.03188,1.12774,0,19.8327,,8.60605
8.25345,2.96485,0.878182,0,19.9329,,8.25345
8.22998,2.86782,0.929132,0,20.0331,,8.22998
8.49577,3.02425,1.03101,0,20.1333,,8.49577
8.53551,3.06925,1.05924,0,20.2335,,8.53551
8.37417,3.08394,0.874595,0,20.3336,,8.37417
8.73332,3.24621,1.04673,0,20.4338,,8.73332
8.20734,2.84353,0.946017,0,20.5341,,8.20734
8.12364,2.69406,0.992902,0,20.6342,,8.12364
7.85012,2.73435,0.713149,0,20.7343,,7.85012
8.20116,3.15223,0.627764,0,20.8345,,8.20116
6.80938,2.40267,0,0,20.9346,,6.80938
7.17577,2.51179,0.252947,0,21.0348,,7.17577
8.21335,2.92611,0.873994,0,21.1349,,8.21335
8.12941,2.90005,0.846078,0,21.2351,,8.12941
7.60855,2.73199,0.546033,0,21.3354,,7.60855
7.97703,2.88046,0.777103,0,21.4355,,7.97703
7.95387,2.8896,0.716763,0,21.5357,,7.95387
8.2006,2.97511,0.891131,0,21.6358,,8.2006
7.8418,2.84087,0.598527,0,21.7359,,7.8418
7.11894,2.55806,0.137137,0,21.8361,,7.11894
6.87645,2.4287,0,0,21.9362,,6.87645
7.59283,2.80419,0.318755,0,22.0363,,7.59283
7.93374,2.86438,0.669778,0,22.1365,,7.93374
8.18358,2.96681,0.879011,0,22.2366,,8.18358
8.1524,2.80483,0.947132,0,22.3367,,8.1524
7.5545,2.76521,0.383972,0,22.4369,,7.5545
7.67001,3.22479,0.119482,0,22.537,,7.67001
8.00056,3.27653,0.307784,0,22.6372,,8.00056
6.90365,2.52205,0.0420545,0,22.7373,,6.90365
7.11453,2.78718,0.0834996,0,22.8374,,7.11453
6.88401,2.48361,0.0493674,0,22.9376,,6.88401
6.97656,2.52967,0.0731296,0,23.0377,,6.97656
7.20961,2.76219,0.123116,0,23.1379,,7.20961
7.61118,3.10921,0.0938674,0,23.238,,7.61118
7.77515,3.33534,0.0847245,0,23.3382,,7.77515
7.04683,2.62283,0.0018286,0,23.4383,,7.04683
7.22002,2.69015,0.132802,0,23.5385,,7.22002
7.50251,2.81914,0.302702,0,23.6389,,7.50251
7.51252,2.99586,0.14385,0,23.739,,7.51252
7.69143,3.20131,0.0877905,0,23.8391,,7.69143
7.31173,2.90397,0,0,23.9393,,7.31173
7.17874,2.82553,0,0,24.0394,,7.17874
7.086,2.74615,0.0182833,0,24.1395,,7.086
6.97358,2.61746,0,0,24.2397,,6.97358
7.4221,2.77247,0.269994,0,24.3398,,7.4221
6.86809,2.4525,0.00487574,0,24.44,,6.86809
7.06122,2.58534,0,0,24.5401,,7.06122
7.12969,2.70899,0.0694925,0,24.6403,,7.12969
8.15096,3.08057,0.656396,0,24.7409,,8.15096
8.27668,3.25116,0.696112,0,24.8412,,8.27668
7.11809,2.66197,0.0566765,0,24.9413,,7.11809
6.88542,2.49199,0,0,25.0415,,6.88542
7.92062,3.2348,0.347978,0,25.1416,,7.92062
7.35546,2.6941,0.203489,0,25.2418,,7.35546
7.61738,3.15854,0.12291,0,25.3421,,7.61738
7.05928,2.72439,0.0103589,0,25.4423,,7.05928
7.36683,2.88847,0.102986,0,25.5424,,7.36683
7.57835,3.20981,0.0810681,0,25.6426,,7.57835
7.34755,2.88562,0.0390114,0,25.7427,,7.34755
7.05351,2.61406,0.015237,0,25.8429,,7.05351
7.89869,3.39125,0.114606,0,25.943,,7.89869
7.67823,3.00132,0.263926,0,26.0431,,7.67823
7.2814,2.7748,0.120696,0,26.1432,,7.2814
7.37603,2.78582,0.177391,0,26.2434,,7.37603
7.98626,3.44933,0.1518,0,26.3435,,7.98626
8.17163,3.51859,0.25603,0,26.4436,,8.17163
7.0559,2.62517,0.021328,0,26.5438,,7.0559
7.53971,2.97529,0.217005,0,26.6439,,7.53971
7.40921,2.70257,0.327307,0,26.744,,7.40921
7.4719,2.85637,0.238335,0,26.8442,,7.4719
7.36444,3.00209,0,0,26.9443,,7.36444
7.93877,3.27765,0.285835,0,27.0445,,7.93877
7.75561,2.79097,0.553319,0,27.1446,,7.75561
7.64578,2.8184,0.386433,0,27.2448,,7.64578
8.41282,3.4034,0.557076,0,27.3449,,8.41282
8.26402,2.96881,0.716756,0,27.445,,8.26402
7.21571,2.7951,0.0249889,0,27.5452,,7.21571
7.03879,2.52365,0.106676,0,27.6453,,7.03879
7.75168,2.74277,0.603409,0,27.7454,,7.75168
6.80241,2.36174,0.0121896,0,27.8456,,6.80241
7.81411,2.6496,0.657524,0,27.9457,,7.81411
6.84305,2.37145,0.019508,0,28.0459,,6.84305
7.79952,2.66221,0.718577,0,28.146,,7.79952
7.56745,2.79208,0.38459,0,28.2461,,7.56745
6.9363,2.52767,0,0,28.3463,,6.9363
8.10486,3.50321,0.24139,0,28.4464,,8.10486
7.54466,2.90766,0.242,0,28.5465,,7.54466
7.23892,2.81412,0.114003,0,28.6467,,7.23892
7.15924,2.73241,0.124339,0,28.7468,,7.15924
7.00156,2.60188,0.0353583,0,28.8469,,7.00156
7.0594,2.5829,0.0853246,0,28.9471,,7.0594
6.93534,2.42575,0.0725288,0,29.0472,,6.93534
7.96916,3.52648,0.0804658,0,29.1473,,7.96916
7.53066,3.19121,0.0981253,0,29.2475,,7.53066
7.31737,2.88391,0.0121915,0,29.3476,,7.31737
7.15849,2.61046,0.075577,0,29.4477,,7.15849
7.19968,2.78444,0.05241,0,29.5479,,7.19968
7.57241,2.97618,0.169441,0,29.648,,7.57241
7.40795,2.88737,0.105427,0,29.7482,,7.40795
7.66536,3.3374,0.0103627,0,29.8483,,7.66536
7.81202,3.43943,0.00792356,0,29.9485,,7.81202
6.94526,2.52439,0.0146306,0,30.0486,,6.94526
7.17308,2.71124,0.0475442,0,30.1487,,7.17308
7.38762,2.73067,0.235224,0,30.2489,,7.38762
6.91045,2.51522,0,0,30.349,,6.91045
7.30089,2.73898,0.152368,0,30.4491,,7.30089
6.85929,2.44714,0.00426649,0,30.5493,,6.85929
7.27721,2.7084,0.165696,0,30.6495,,7.27721
8.23005,3.31588,0.545951,0,30.7497,,8.23005
7.74739,3.08847,0.263873,0,30.8499,,7.74739
7.29345,2.79181,0.0725383,0,30.95,,7.29345
7.36693,3.04685,0,0,31.0502,,7.36693
8.0817,3.16672,0.533984,0,31.1503,,8.0817
7.13223,2.72084,0.0219472,0,31.2504,,7.13223
7.11901,2.69584,0,0,31.3506,,7.11901
7.49942,2.78607,0.307803,0,31.4507,,7.49942
7.89993,3.144,0.389571,0,31.5508,,7.89993
7.28109,2.84064,0.0706962,0,31.651,,7.28109
7.03985,2.60254,0.0134057,0,31.7511,,7.03985
6.95852,2.5174,0.0213339,0,31.8513,,6.95852
7.09623,2.66391,0.013411,0,31.9514,,7.09623
8.01121,3.46167,0.179788,0,32.0515,,8.01121
7.45766,2.87152,0.229795,0,32.1517,,7.45766
7.37281,2.72557,0.25476,0,32.2518,,7.37281
7.37398,2.89729,0.0505944,0,32.3519,,7.37398
7.0575,2.58531,0.0450997,0,32.4521,,7.0575
7.01289,2.57818,0.0377889,0,32.5522,,7.01289
7.27414,2.65063,0.189548,0,32.6524,,7.27414
7.00346,2.52566,0.0426632,0,32.7525,,7.00346
7.13181,2.63793,0.0871591,0,32.8526,,7.13181
7.79623,3.28927,0.087153,0,32.9528,,7.79623
7.50963,3.11332,0,0,33.0529,,7.50963
7.7436,3.3516,0.0499784,0,33.1531,,7.7436
7.24869,2.8189,0.0493689,0,33.2532,,7.24869
7.24471,2.74953,0.106056,0,33.3534,,7.24471
7.05799,2.63364,0.013409,0,33.4535,,7.05799
7.00307,2.5684,0.0280366,0,33.5536,,7.00307
7.53224,2.88646,0.242621,0,33.6538,,7.53224
7.38254,2.77089,0.226133,0,33.7539,,7.38254
7.52502,2.61846,0.467495,0,33.854,,7.52502
6.95107,2.52162,0.0377908,0,33.9542,,6.95107
7.28597,2.65415,0.19929,0,34.0543,,7.28597
7.67619,2.74318,0.417283,0,34.1552,,7.67619
8.12218,3.35966,0.375395,0,34.2554,,8.12218
7.35252,2.75864,0.142016,0,34.3555,,7.35252
7.73095,3.09933,0.24624,0,34.4557,,7.73095
7.9548,2.94275,0.615002,0,34.5558,,7.9548
7.79503,2.93418,0.433971,0,34.6559,,7.79503
6.988,2.58415,0,0,34.7561,,6.988
7.00084,2.57823,0.0396182,0,34.8562,,7.00084
7.40097,2.73498,0.232233,0,34.9563,,7.40097
6.81162,2.42558,0.0164591,0,35.0565,,6.81162
6.85611,2.44221,0.00243794,0,35.1566,,6.85611
7.0841,2.65837,0.0457078,0,35.2568,,7.0841
7.60715,2.8459,0.329686,0,35.3569,,7.60715
7.22704,2.70321,0.110322,0,35.457,,7.22704
7.53477,3.09631,0.0719222,0,35.5572,,7.53477
7.84735,3.19842,0.259019,0,35.6573,,7.84735
7.10393,2.62962,0.0390024,0,35.7575,,7.10393
7.40756,2.89965,0.12737,0,35.8576,,7.40756
7.19817,2.72141,0.0798443,0,35.9578,,7.19817
7.40664,2.94059,0.0871513,0,36.0579,,7.40664
7.00715,2.54656,0.0383903,0,36.1581,,7.00715
7.34845,2.84906,0.0804441,0,36.2582,,7.34845
7.0288,2.56967,0.0414463,0,36.3584,,7.0288
7.4815,3.00382,0.090212,0,36.4585,,7.4815
7.93933,3.49406,0.0926225,0,36.5587,,7.93933
7.82779,3.41624,0.0451029,0,36.6588,,7.82779
7.00735,2.61252,0.0207246,0,36.7589,,7.00735
7.11542,2.74402,0,0,36.8591,,7.11542
7.37973,2.73235,0.257815,0,36.9592,,7.37973
7.1568,2.71215,0.0640088,0,37.0593,,7.1568
7.19412,2.77025,0.0859418,0,37.1595,,7.19412
7.91147,3.44706,0.187135,0,37.2596,,7.91147
7.46879,3.12795,0,0,37.3598,,7.46879
7.28248,2.75767,0.122523,0,37.4599,,7.28248
7.69269,2.87074,0.418638,0,37.56,,7.69269
7.61737,2.8164,0.38912,0,37.6603,,7.61737
7.19032,2.72144,0.07375,0,37.7604,,7.19032
7.26692,2.85776,0,0,37.8605,,7.26692
7.27304,2.72099,0.121908,0,37.9607,,7.27304
8.54849,3.20378,0.901349,0,38.0608,,8.54849
7.62155,3.05801,0.176763,0,38.161,,7.62155
8.11006,3.43151,0.28281,0,38.2611,,8.11006
7.38361,2.85251,0.117636,0,38.3612,,7.38361
7.19434,2.70633,0.127393,0,38.4614,,7.19434
7.19872,2.72672,0.0835146,0,38.5615,,7.19872
7.48655,2.93514,0.196245,0,38.6616,,7.48655
8.15058,3.70254,0.103018,0,38.7618,,8.15058
7.79513,3.3352,0.106682,0,38.8619,,7.79513
7.6121,3.03826,0.158496,0,38.962,,7.6121
7.94213,3.43991,0.147494,0,39.0622,,7.94213
6.83336,2.42224,0.00609523,0,39.1623,,6.83336
6.95904,2.56164,0,0,39.2624,,6.95904
7.10966,2.58849,0.140182,0,39.3626,,7.10966
6.91551,2.5185,0,0,39.4627,,6.91551
7.32968,2.69637,0.220634,0,39.5629,,7.32968
7.21657,2.68998,0.100577,0,39.663,,7.21657
7.23863,2.61129,0.212632,0,39.7632,,7.23863
8.42257,3.31424,0.705584,0,39.8634,,8.42257
7.49644,2.9013,0.195045,0,39.9636,,7.49644
6.977,2.55382,0.00975207,0,40.0637,,6.977
7.05393,2.62092,0.0451042,0,40.1638,,7.05393
6.9514,2.54285,0.00487603,0,40.264,,6.9514
6.93325,2.53071,0.018895,0,40.3641,,6.93325
7.73241,3.2606,0.12801,0,40.4642,,7.73241
7.68204,2.95055,0.301699,0,40.5644,,7.68204
7.27092,2.75867,0.148722,0,40.6645,,7.27092
6.94678,2.5281,0.0426632,0,40.7647,,6.94678
7.2033,2.79319,0.0383965,0,40.8648,,7.2033
7.21219,2.77017,0.0798443,0,40.9649,,7.21219
6.88781,2.49026,0.00121833,0,41.0651,,6.88781
7.09218,2.61551,0.0761029,0,41.1654,,7.09218
7.01282,2.57389,0.0365695,0,41.2655,,7.01282
7.05623,2.60136,0.0377893,0,41.3657,,7.05623
7.12899,2.64427,0.0463159,0,41.4658,,7.12899
7.01336,2.56106,0.0390071,0,41.566,,7.01336
7.37476,2.83799,0.134707,0,41.6661,,7.37476
7.24361,2.8132,0,0,41.7662,,7.24361
7.56897,3.02101,0.116427,0,41.8664,,7.56897
7.74484,3.14147,0.157896,0,41.9665,,7.74484
8.27452,3.79013,0.088993,0,42.0666,,8.27452
7.39706,2.96394,0,0,42.1667,,7.39706
7.24543,2.83527,0,0,42.2669,,7.24543
7.07167,2.63002,0,0,42.367,,7.07167
7.01867,2.51755,0,0,42.4672,,7.01867
7.66871,3.22668,0.013409,0,42.5673,,7.66871
7.20686,2.76826,0.0377961,0,42.6674,,7.20686
6.99596,2.6148,0.00182853,0,42.7676,,6.99596
7.0116,2.61411,0.0341316,0,42.8677,,7.0116
7.15773,2.55433,0.231602,0,42.9678,,7.15773
7.47862,2.78604,0.217593,0,43.068,,7.47862
7.13615,2.66234,0.126778,0,43.1681,,7.13615
7.09557,2.74266,0.0115801,0,43.2683,,7.09557
6.93635,2.61645,0.0134083,0,43.3684,,6.93635
6.98064,2.56639,0.0316914,0,43.4686,,6.98064
6.97287,2.63921,0.0262092,0,43.5687,,6.97287
7.03014,2.60057,0.111531,0,43.6688,,7.03014
6.91232,2.52637,0.0164565,0,43.769,,6.91232
7.42426,3.02707,0.156499,0,43.8692,,7.42426
6.91721,2.4504,0.0268203,0,43.9693,,6.91721
7.25808,2.74082,0.0999098,0,44.0695,,7.25808
7.47905,2.95811,0.12856,0,44.1697,,7.47905
7.71631,3.40719,0.00670348,0,44.2699,,7.71631
6.94279,2.55502,0,0,44.37,,6.94279
7.18613,2.74645,0.0213329,0,44.4701,,7.18613
7.45691,2.80663,0.230991,0,44.5703,,7.45691
7.50224,2.93531,0.157249,0,44.6704,,7.50224
7.5209,2.80258,0.271847,0,44.7706,,7.5209
7.68456,3.27814,0.0384015,0,44.8707,,7.68456
7.54064,3.14376,0,0,44.9708,,7.54064
7.24978,2.83334,0,0,45.071,,7.24978
7.60364,3.21639,0,0,45.1711,,7.60364
7.04294,2.64819,0.0329195,0,45.2712,,7.04294
7.01863,2.49886,0.0188984,0,45.3713,,7.01863
7.45376,2.92896,0.0774148,0,45.4715,,7.45376
8.07739,3.47794,0.223695,0,45.5716,,8.07739
7.5539,3.01388,0.16456,0,45.6717,,7.5539
7.01771,2.50036,0.106671,0,45.7719,,7.01771
7.26892,2.79053,0.051812,0,45.872,,7.26892
7.38941,2.91456,0.0414451,0,45.9721,,7.38941
7.07229,2.663,0.0895998,0,46.0723,,7.07229
7.00056,2.56289,0.0822806,0,46.1724,,7.00056
6.87323,2.53808,0.0377817,0,46.2726,,6.87323
7.3856,2.91146,0.135303,0,46.3727,,7.3856
7.59397,3.26919,0,0,46.4729,,7.59397
7.40986,3.07733,0.0085346,0,46.573,,7.40986
7.89001,3.29716,0.223061,0,46.6731,,7.89001
7.45946,3.0101,0.0499449,0,46.7733,,7.45946
7.22231,2.73861,0.0268193,0,46.8735,,7.22231
7.12082,2.66406,0.0164523,0,46.9736,,7.12082
7.01192,2.59762,0,0,47.0738,,7.01192
6.98485,2.57391,0,0,47.1739,,6.98485
7.05756,2.61391,0.0365582,0,47.2741,,7.05756
7.17469,2.50471,0.246205,0,47.3742,,7.17469
7.99787,3.17381,0.40632,0,47.4744,,7.99787
7.94756,3.22198,0.340758,0,47.5747,,7.94756
7.36562,2.80935,0.124345,0,47.6749,,7.36562
6.94955,2.47985,0.0877607,0,47.775,,6.94955
7.00164,2.56893,0.0438821,0,47.8752,,7.00164
7.17412,2.70119,0.0798411,0,47.9753,,7.17412
6.92071,2.47269,0.042664,0,48.0754,,6.92071
7.41198,2.95272,0.0865401,0,48.1756,,7.41198
6.83864,2.41364,0.0408368,0,48.2757,,6.83864
7.15311,2.64973,0.0871661,0,48.3759,,7.15311
7.48511,2.92652,0.179784,0,48.476,,7.48511
7.76876,3.3138,0.0920499,0,48.5761,,7.76876
7.86223,3.35908,0.0353523,0,48.6763,,7.86223
7.59937,3.20166,0,0,48.7764,,7.59937
7.26422,2.86168,0,0,48.8765,,7.26422
7.39578,2.84359,0.0835096,0,48.9767,,7.39578
7.52364,2.97337,0.129834,0,49.0768,,7.52364
7.42147,2.9269,0.090818,0,49.1769,,7.42147
7.27175,2.78862,0.124955,0,49.2771,,7.27175
7.63153,3.01641,0.240752,0,49.3772,,7.63153
7.54422,3.00842,0.19016,0,49.4773,,7.54422
6.95323,2.55992,0.00792356,0,49.5775,,6.95323
7.05534,2.67318,0.0353498,0,49.6776,,7.05534
7.20768,2.60313,0.213371,0,49.7777,,7.20768
6.97076,2.49343,0.12007,0,49.8779,,6.97076
8.1062,3.52974,0.210931,0,49.978,,8.1062
7.48708,2.89755,0.179802,0,50.0781,,7.48708
7.18997,2.67848,0.0932653,0,50.1783,,7.18997
7.02773,2.54839,0.07558,0,50.2784,,7.02773
