"2018-05-25 14:32:11";"https://www.facebook.com/";"2255";"393";"337";"1877";"4853";"224";"9939"
"2018-05-25 14:32:12";"https://twitter.com/";"602";"224";"343";"1832";"1701";"0";"4702"
"2018-05-25 14:32:12";"https://www.google.com/";"529";"146";"304";"1335";"2185";"95";"4594"
"2018-05-25 14:32:27";"https://www.instagram.com/";"2872";"155";"518";"4448";"324";"3";"8320"
"2018-05-25 14:32:29";"https://www.linkedin.com/";"660";"199";"375";"10471";"871";"187";"12763"
"2018-05-25 14:32:30";"https://wordpress.org/";"793";"28";"2181";"4140";"5949";"1";"13092"
"2018-05-25 14:32:40";"https://www.blogger.com/";"4588";"121";"590";"5564";"579";"1";"11443"
"2018-05-25 14:32:40";"https://www.youtube.com/";"704";"79";"936";"9163";"14849";"2";"25733"
"2018-05-25 14:32:43";"https://www.wikipedia.org/";"3519";"38";"2205";"1221";"10777";"1";"17761"
"2018-05-25 14:32:46";"https://www.adobe.com/";"1297";"195";"857";"10601";"4394";"129";"17473"
"2018-05-25 14:32:54";"https://www.apple.com/";"3234";"46";"4194";"8383";"413";"31";"16301"
"2018-05-25 14:32:55";"https://www.pinterest.com/";"2070";"272";"198";"2313";"28318";"294";"33465"
"2018-05-25 14:32:56";"https://wordpress.com/";"1706";"75";"2196";"579";"25457";"49";"30062"
"2018-05-25 14:33:06";"https://www.amazon.com/";"4999";"712";"6010";"4969";"1731";"186";"18607"
"2018-05-25 14:33:08";"https://goo.gl/";"2847";"719";"5265";"4074";"5757";"1";"18663"
"2018-05-25 14:33:13";"https://www.tumblr.com/";"5413";"158";"3500";"14079";"3755";"180";"27085"
"2018-05-25 14:33:24";"https://www.microsoft.com/";"11830";"798";"14519";"653";"828";"5";"28633"
"2018-05-25 14:33:35";"http://t.co/";"80";"46";"7839";"315";"91";"1";"8372"
"2018-05-25 14:33:41";"http://baidu.com/";"8";"1";"9483";"43";"110";"1";"9646"
"2018-05-25 14:33:45";"http://europa.eu/";"56";"275";"7112";"405";"1946";"2";"9796"
"2018-05-25 14:33:45";"https://www.flickr.com/";"11034";"182";"16035";"299";"12488";"11";"40049"
"2018-05-25 14:33:49";"https://www.godaddy.com/";"8544";"197";"16942";"766";"1492";"33";"27974"
"2018-05-25 14:34:04";"https://www.w3.org/";"14940";"58";"17576";"381";"1188";"0";"34143"
"2018-05-25 14:34:23";"https://www.gov.uk/";"16916";"69";"25029";"649";"1737";"2";"44402"
"2018-05-25 14:34:51";"https://github.com/";"14071";"214";"23824";"2857";"10458";"3";"51427"
"2018-05-25 14:34:59";"http://en.gravatar.com/";"14939";"63";"8912";"959";"186";"0";"25059"
"2018-05-25 14:35:00";"https://www.bbc.co.uk/";"24876";"476";"23324";"3921";"9597";"26";"62220"
"2018-05-25 14:35:09";"https://www.google.de/";"25841";"99";"22723";"793";"12336";"15";"61807"
"2018-05-25 14:35:11";"https://www.jimdo.com/";"13806";"130";"22861";"2108";"11932";"1";"50838"
"2018-05-25 14:35:22";"https://www.addtoany.com/";"746";"70";"125";"754";"393";"3";"2091"
"2018-05-25 14:35:26";"https://www.etsy.com/";"592";"436";"115";"3255";"988";"1";"5387"
"2018-05-25 14:35:30";"https://aws.amazon.com/";"3100";"47";"154";"3735";"4564";"10";"11610"
"2018-05-25 14:35:31";"https://archive.org/";"501";"271";"112";"2026";"576";"5";"3491"
"2018-05-25 14:35:33";"https://www.eventbrite.com/";"394";"591";"90";"3565";"2976";"62";"7678"
"2018-05-25 14:35:37";"https://cpanel.com/";"482";"56";"121";"2692";"1876";"9";"5236"
"2018-05-25 14:35:41";"https://www.xing.com/";"815";"1778";"97";"2471";"1724";"2";"6887"
"2018-05-25 14:35:51";"https://www.ebay.com/";"941";"230";"2036";"4039";"978";"67";"8291"
"2018-05-25 14:35:52";"https://fc2.com/";"1341";"306";"1024";"3150";"3131";"232";"9184"
"2018-05-25 14:35:53";"https://www.bing.com/";"2403";"482";"1875";"828";"686";"2";"6276"
"2018-05-25 14:35:58";"https://www.amazon.co.uk/";"1738";"244";"2254";"2439";"9919";"50";"16644"
"2018-05-25 14:35:59";"http://www.free.fr/";"1774";"194";"1080";"4875";"5993";"1";"13917"
"2018-05-25 14:36:00";"https://sourceforge.net/";"244";"224";"177";"2849";"18108";"48";"21650"
"2018-05-25 14:36:02";"https://cpanel.com/";"1771";"301";"1212";"1838";"8442";"7";"13571"
"2018-05-25 14:36:23";"https://www.wikimedia.org/";"2853";"231";"2376";"98";"5511";"0";"11069"
"2018-05-25 14:36:24";"http://www.typepad.com/";"2214";"213";"734";"1791";"4271";"0";"9223"
"2018-05-25 14:36:30";"https://www.reuters.com/";"3113";"383";"736";"7719";"28592";"223";"40766"
"2018-05-25 14:36:35";"https://weibo.com/";"1720";"669";"1089";"8365";"23814";"81";"35738"
"2018-05-25 14:36:41";"https://www.livejournal.com/";"2776";"438";"980";"5395";"39485";"113";"49187"
