0.02261,150,70,110,0,4,0.889232874,166.5819561,167.471189,0,1,1533127574,-0.036429882,90.9
0.02261,150,70,110,0,8,122.929071,162.2713501,285.2004211,0,1,1533127619,-4.10E-05,89.12
0.02261,150,70,110,1,7,221.6551878,43.23128009,264.8864679,1,0,1533127682,-5.060799837,37.48
0.02261,150,70,110,2,6,239.3443439,45.27310109,284.617445,1,0,1533127708,-5.051795006,37.51
0.02261,150,70,110,3,5,284.1643119,45.27282715,329.437139,1,0,1533127708,-5.045306206,37.82
0.02261,150,70,110,3,4,275.644546,44.2168231,319.8613691,1,0,1533127762,-5.053133011,37.47
0.02261,150,70,110,4,3,310.8839722,44.23306084,355.117033,1,0,1533127771,-5.045979023,37.55
0.02261,150,70,110,5,2,319.080838,45.22567296,364.3065109,1,0,1533127807,-5.046307087,37.45
0.02261,150,70,110,6,1,351.539783,45.24176192,396.7815449,1,0,1533127820,-5.054585934,37.48
0.02261,150,70,110,7,0,367.944788,45.28128886,413.2260768,1,0,1533127849,-5.047706842,37.47
