.017850,125,70,110,0,2,0.524157047272,162.493330956,163.017488003,0,1,1533164606.84,-0.0583209991455,89.12
.017850,125,70,110,0,7,106.578453064,161.190848112,267.769301176,0,1,1533164663.33,-3.91006469727e-05,88.76
.017850,125,70,110,1,7,187.28068018,43.146476984,230.427157164,1,0,1533164743.87,-5.034085989,36.73
.017850,125,70,110,1,6,198.065487146,46.3368918896,244.402379036,1,0,1533164776.28,-5.04340600967,37.66
.017850,125,70,110,2,5,243.812793016,44.2098009586,288.022593975,1,0,1533164776.92,-5.05519104004,37.56
.017850,125,70,110,3,4,219.882312059,45.2479090691,265.130221128,1,0,1533164845.12,-5.05042314529,37.38
.017850,125,70,110,4,3,253.745512962,45.2851581573,299.03067112,1,0,1533164856.56,-5.05149102211,37.60
.017850,125,70,110,5,2,253.372996092,45.2683649063,298.641360998,1,0,1533164902.27,-5.04975199699,37.59
.017850,125,70,110,6,1,282.462646008,45.252286911,327.714932919,1,0,1533164918.5,-5.05831289291,37.18
.017850,125,70,110,6,0,291.166125059,44.2076010704,335.37372613,1,0,1533164955.1,-5.04512095451,37.16
