.022610,125,70,110,0,4,0.27677989006,170.533840179,170.81062007,0,1,1533165527.21,-0.0614500045776,89.71
.022610,125,70,110,0,5,126.284191132,44.1730508804,170.457242012,1,0,1533165571.79,-5.05333900452,37.16
.022610,125,70,110,1,7,106.914664984,162.412919998,269.327584982,0,1,1533165635.38,-3.91006469727e-05,88.45
.022610,125,70,110,2,6,243.789989948,45.2546029091,289.044592857,1,0,1533165660.97,-5.05364704132,37.47
.022610,125,70,110,3,5,288.595686913,45.249600172,333.845287085,1,0,1533165661.47,-5.05544900894,37.27
.022610,125,70,110,3,4,280.058763027,45.2548480034,325.313611031,1,0,1533165715.31,-5.06580805779,37.57
.022610,125,70,110,4,3,316.322191,46.2780849934,362.600275993,1,0,1533165724.35,-5.04326200485,37.28
.022610,125,70,110,4,2,326.579084873,44.2030990124,370.782183886,1,0,1533165760.43,-5.04364800453,37.50
.022610,125,70,110,5,1,358.012312889,44.2290830612,402.24139595,1,0,1533165773.25,-5.05641794205,37.58
.022610,125,70,110,6,0,373.398810863,45.2875540257,418.686364889,1,0,1533165802.14,-5.05665493011,37.40
