.030940,125,70,110,0,6,0.541146993637,169.64310503,170.184252024,0,1,1533166456.28,-0.0361051559448,90.85
.030940,125,70,110,0,8,137.675796986,44.1170151234,181.792812109,1,0,1533166488.84,-5.04444503784,37.40
.030940,125,70,110,1,7,135.367177963,45.2704842091,180.637662172,1,0,1533166535.31,-5.04907608032,37.39
.030940,125,70,110,2,6,161.986696959,44.2536661625,206.240363121,1,0,1533166554.01,-5.04362487793,37.65
.030940,125,70,110,3,5,205.918481827,44.2130539417,250.131535769,1,0,1533166554.38,-5.05339097977,37.68
.030940,125,70,110,4,4,210.841717958,45.2190170288,256.060734987,1,0,1533166593.72,-5.04886198044,37.19
.030940,125,70,110,5,3,249.503018141,44.2349669933,293.737985134,1,0,1533166600.32,-5.04328894615,37.57
.030940,125,70,110,5,2,267.401816845,45.2288482189,312.630665064,1,0,1533166626.7,-5.05869603157,37.54
.030940,125,70,110,6,1,303.31961298,45.2403559685,348.559968948,1,0,1533166636.06,-5.04516911507,37.83
.030940,125,70,110,7,0,327.494854927,46.3565030098,373.851357937,1,0,1533166657.18,-5.05734491348,37.73
