"2018-05-30 21:46:51";"https://twitter.com/";"312";"137";"242";"1870";"1346";"1";"3908"
"2018-05-30 21:46:53";"https://www.google.com/";"508";"110";"339";"1261";"2135";"95";"4448"
"2018-05-30 21:46:54";"https://www.facebook.com/";"2305";"7399";"254";"2853";"4468";"79";"17358"
"2018-05-30 21:47:00";"https://www.youtube.com/";"381";"113";"515";"1687";"2930";"10";"5636"
"2018-05-30 21:47:13";"https://www.linkedin.com/";"233";"513";"289";"359";"6451";"362";"8207"
"2018-05-30 21:47:17";"https://wordpress.org/";"787";"26";"534";"979";"3160";"1";"5487"
"2018-05-30 21:47:19";"https://www.instagram.com/";"1541";"252";"1025";"2140";"632";"16";"5606"
"2018-05-30 21:47:31";"https://www.pinterest.com/";"1705";"591";"57";"805";"12164";"414";"15736"
"2018-05-30 21:47:36";"https://www.blogger.com/";"3005";"32";"414";"3720";"526";"1";"7698"
"2018-05-30 21:47:36";"https://www.wikipedia.org/";"1871";"41";"1899";"7366";"228";"0";"11405"
"2018-05-30 21:47:38";"https://wordpress.com/";"1932";"48";"778";"6560";"2317";"336";"11971"
"2018-05-30 21:47:43";"https://www.adobe.com/";"1426";"152";"655";"3980";"1972";"201";"8386"
"2018-05-30 21:48:02";"https://www.apple.com/";"955";"44";"613";"5866";"1083";"45";"8606"
"2018-05-30 21:48:06";"https://www.tumblr.com/";"973";"164";"375";"8929";"1250";"37";"11728"
"2018-05-30 21:48:14";"https://www.youtube.com/";"1204";"67";"1137";"6897";"5455";"8";"14768"
"2018-05-30 21:48:24";"https://goo.gl/";"1277";"66";"520";"3688";"1423";"1";"6975"
"2018-05-30 21:48:24";"https://www.amazon.com/";"1289";"120";"581";"4430";"7838";"189";"14447"
"2018-05-30 21:48:36";"https://www.microsoft.com/";"1063";"185";"674";"3602";"1828";"28";"7380"
"2018-05-30 21:48:43";"https://vimeo.com/";"1418";"116";"1157";"4504";"9302";"109";"16606"
"2018-05-30 21:49:03";"https://www.flickr.com/";"1853";"96";"442";"303";"13143";"27";"15864"
"2018-05-30 21:49:18";"https://www.godaddy.com/";"2169";"209";"1777";"1417";"2646";"42";"8260"
"2018-05-30 21:49:29";"https://www.yahoo.com/";"1907";"93";"2181";"5847";"23516";"325";"33869"
"2018-05-30 21:49:34";"https://www.buydomains.com/";"5946";"298";"2733";"3040";"16221";"221";"28459"
"2018-05-30 21:49:35";"https://www.w3.org/";"4632";"367";"1816";"1652";"3126";"0";"11593"
"2018-05-30 21:49:40";"https://vk.com/";"3846";"183";"3889";"4735";"8984";"245";"21882"
"2018-05-30 21:49:44";"http://t.co/";"412";"256";"3873";"16";"41";"1";"4599"
"2018-05-30 21:49:46";"http://baidu.com/";"64";"196";"3592";"31";"169";"1";"4053"
"2018-05-30 21:49:51";"https://www.baidu.com/";"588";"254";"646";"3054";"402";"23";"4967"
"2018-05-30 21:49:59";"http://europa.eu/";"43";"1";"2346";"596";"1692";"2";"4680"
"2018-05-30 21:50:03";"https://www.gov.uk/";"2572";"1";"875";"2077";"1420";"1";"6946"
"2018-05-30 21:50:24";"http://statcounter.com/";"86";"282";"2413";"3360";"4271";"7";"10419"
"2018-05-30 21:50:25";"https://www.weebly.com/";"2240";"194";"326";"3907";"6923";"2";"13592"
"2018-05-30 21:50:29";"https://www.blogger.com/";"4191";"36";"708";"1857";"508";"0";"7300"
"2018-05-30 21:50:50";"https://soundcloud.com/";"3740";"168";"849";"5181";"19906";"1";"29845"
"2018-05-30 21:50:53";"http://www.bbc.com/";"721";"55";"1327";"6741";"14802";"670";"24316"
"2018-05-30 21:50:54";"https://www.mozilla.org/";"10944";"115";"3092";"911";"3586";"2";"18650"
"2018-05-30 21:50:59";"https://github.com/";"4313";"88";"5268";"8166";"2809";"2";"20646"
"2018-05-30 21:51:01";"https://www.google.de/";"5173";"519";"1833";"1842";"7708";"73";"17148"
"2018-05-30 21:51:16";"https://yandex.ru/";"3341";"580";"2443";"9978";"1088";"58";"17488"
"2018-05-30 21:51:17";"https://myspace.com/";"2503";"415";"1843";"14947";"13366";"477";"33551"
"2018-05-30 21:51:21";"https://www.jimdo.com/";"2372";"189";"806";"2488";"11937";"0";"17792"
"2018-05-30 21:51:29";"https://www.bluehost.com/";"3680";"409";"6799";"1425";"2122";"78";"14513"
"2018-05-30 21:51:31";"https://wordpress.com/";"6045";"49";"1444";"643";"11336";"452";"19969"
"2018-05-30 21:51:36";"https://www.addthis.com/";"2683";"59";"1250";"2330";"5141";"163";"11626"
"2018-05-30 21:52:04";"http://en.gravatar.com/";"3608";"66";"2619";"2630";"267";"1";"9191"
"2018-05-30 21:52:08";"https://www.google.co.jp/";"9222";"117";"8082";"1516";"7955";"32";"26924"
"2018-05-30 21:52:12";"https://www.wix.com/";"5283";"171";"7455";"5549";"9245";"4";"27707"
"2018-05-30 21:52:14";"https://www.nih.gov/";"10202";"50";"11224";"3071";"2977";"6";"27530"
"2018-05-30 21:52:18";"https://www.paypal.com/";"9232";"339";"947";"2527";"2699";"34";"15778"
"2018-05-30 21:52:20";"http://ascii.co.uk/";"148";"115";"5160";"3974";"19828";"46";"29271"
"2018-05-30 21:52:26";"https://outlook.live.com/";"3933";"177";"1715";"8827";"6353";"0";"21005"
"2018-05-30 21:52:30";"https://www.elegantthemes.com/";"3811";"60";"969";"2425";"1024";"24";"8313"
"2018-05-30 21:53:11";"https://www.123-reg.co.uk/";"2397";"1";"2498";"582";"13844";"769";"20091"
"2018-05-30 21:53:20";"https://issuu.com/";"3294";"141";"1468";"1770";"3191";"3";"9867"
"2018-05-30 21:53:24";"https://www.tripadvisor.com/";"2296";"10539";"5069";"860";"12680";"363";"31807"
"2018-05-30 21:53:29";"http://www.stumbleupon.com/";"5158";"86";"1335";"1366";"6218";"452";"14615"
"2018-05-30 21:53:43";"https://www.stumbleupon.com/";"104";"85";"455";"4622";"3107";"179";"8552"
"2018-05-30 21:54:54";"https://www.google.co.uk/";"24113";"115";"15683";"817";"11938";"116";"52782"
"2018-05-30 21:54:58";"https://www.parallels.com/";"26751";"469";"10238";"1771";"22633";"8";"61870"
"2018-05-30 21:55:05";"https://www.addtoany.com/";"20962";"125";"12298";"621";"13255";"3";"47264"
"2018-05-30 21:55:05";"https://www.dropbox.com/";"29167";"260";"5616";"160";"21404";"96";"56703"
"2018-05-30 21:55:05";"https://www.msn.com/";"18879";"204";"12153";"14607";"804";"29";"46676"
"2018-05-30 21:55:13";"https://www.e-recht24.de/";"14397";"712";"12569";"3830";"5178";"702";"37388"
"2018-05-30 21:55:53";"https://www.ebay.com/";"3941";"442";"432";"5485";"680";"103";"11083"
"2018-05-30 21:56:03";"https://www.livejournal.com/";"1303";"162";"341";"5884";"10112";"2";"17804"
"2018-05-30 21:56:39";"https://weibo.com/";"1811";"977";"609";"2085";"20493";"90";"26065"
"2018-05-30 21:56:52";"https://www.wikimedia.org/";"2673";"172";"631";"376";"1064";"1";"4917"
"2018-05-30 21:57:02";"http://www.typepad.com/";"1979";"236";"367";"2444";"3800";"210";"9036"
"2018-05-30 21:57:12";"https://www.reuters.com/";"1116";"74";"396";"8276";"75254";"604";"85720"
"2018-05-30 21:57:38";"https://www.bloomberg.com/";"1595";"236";"351";"3433";"73520";"729";"79864"
