.017850,250,70,110,0,2,0.560628175735,163.285734892,163.846363068,0,0,1533143024.37,0,90.84
.017850,250,70,110,0,7,107.410080194,162.259028912,269.669109106,0,1,1533143080.85,-0.0526099205017,89.67
.017850,250,70,110,1,7,189.168321848,164.733369112,353.90169096,0,1,1533143161.4,-3.981590271e-05,90.98
.017850,250,70,110,1,6,321.533257008,44.2840671539,365.817324162,1,0,1533143193.82,-5.06116199493,37.50
.017850,250,70,110,2,5,365.267640829,45.3131961823,410.580837011,1,0,1533143194.44,-5.04609394073,37.73
.017850,250,70,110,3,4,342.426535845,45.2732319832,387.699767828,1,0,1533143262.65,-5.05212497711,37.64
.017850,250,70,110,4,3,376.30669117,45.2104599476,421.517151117,1,0,1533143274.09,-5.04503703117,37.65
.017850,250,70,110,5,2,375.858373165,45.2326319218,421.091005087,1,0,1533143319.8,-5.05616807938,37.46
.017850,250,70,110,6,1,404.940138102,44.1830768585,449.12321496,1,0,1533143336.03,-5.05135416985,37.35
.017850,250,70,110,6,0,412.566649914,45.2269899845,457.793639898,1,0,1533143372.63,-5.05744194984,37.61
