.022610,225,70,110,0,6,0.874711036682,228.725804806,229.600515842,0,1,1533747432.18,-0.0273208618164
.022610,225,70,110,0,8,185.07211709,209.402558804,394.474675894,0,1,1533747476.76,-4.48226928711e-05
.022610,225,70,110,1,7,330.936358213,42.196988821,373.133347034,1,0,1533747540.35,-5.06015706062
.022610,225,70,110,2,6,347.60587883,44.2195382118,391.825417042,1,0,1533747565.94,-5.0686109066
.022610,225,70,110,3,5,391.394793034,45.1785719395,436.573364973,1,0,1533747566.43,-5.02691602707
.022610,225,70,110,4,4,382.782377005,44.2453520298,427.027729034,1,0,1533747620.28,-5.05373311043
.022610,225,70,110,5,3,418.046165943,46.3594100475,464.405575991,1,0,1533747629.31,-5.0643799305
.022610,225,70,110,5,2,428.386116982,45.3205988407,473.706715822,1,0,1533747665.4,-5.06735110283
.022610,225,70,110,6,1,460.94611001,45.2003450394,506.14645505,1,0,1533747678.21,-5.06147789955
.022610,225,70,110,7,0,477.318147182,44.1025569439,521.420704126,1,0,1533747707.1,-5.04621887207
