"2018-06-06 14:22:38";"https://www.facebook.com/";"2292";"342";"474";"1257";"1151";"68";"5584"
"2018-06-06 14:22:42";"https://twitter.com/";"429";"104";"366";"1245";"343";"2";"2489"
"2018-06-06 14:22:43";"https://www.google.com/";"288";"124";"297";"774";"1203";"61";"2747"
"2018-06-06 14:22:50";"https://www.youtube.com/";"259";"130";"471";"1768";"3442";"24";"6094"
"2018-06-06 14:23:03";"https://wordpress.org/";"874";"29";"449";"2540";"3676";"0";"7568"
"2018-06-06 14:23:10";"https://www.instagram.com/";"1030";"265";"1105";"6959";"717";"2";"10078"
"2018-06-06 14:23:11";"https://www.linkedin.com/";"593";"4860";"536";"666";"11056";"313";"18024"
"2018-06-06 14:23:21";"https://www.blogger.com/";"3755";"62";"412";"4519";"565";"0";"9313"
"2018-06-06 14:23:21";"https://www.wikipedia.org/";"3496";"36";"1423";"509";"6758";"0";"12222"
"2018-06-06 14:23:22";"https://www.pinterest.com/";"1702";"220";"142";"2469";"16772";"435";"21740"
"2018-06-06 14:23:27";"https://wordpress.com/";"1762";"45";"1540";"791";"11651";"787";"16576"
"2018-06-06 14:23:31";"https://www.adobe.com/";"1006";"0";"747";"11861";"4116";"132";"17862"
"2018-06-06 14:23:45";"https://www.apple.com/";"1337";"103";"1544";"10664";"395";"80";"14123"
"2018-06-06 14:23:50";"https://www.tumblr.com/";"3373";"149";"617";"14498";"1576";"75";"20288"
"2018-06-06 14:23:53";"https://goo.gl/";"2699";"66";"1846";"2491";"3892";"1";"10995"
"2018-06-06 14:23:57";"https://www.youtube.com/";"1161";"68";"1445";"10567";"12689";"3";"25933"
"2018-06-06 14:24:03";"https://www.microsoft.com/";"2683";"224";"704";"2249";"4579";"337";"10776"
"2018-06-06 14:24:21";"https://vimeo.com/";"2392";"106";"2280";"5530";"19499";"5";"29812"
"2018-06-06 14:24:26";"https://www.flickr.com/";"3590";"178";"7559";"484";"8984";"479";"21274"
"2018-06-06 14:24:37";"https://www.godaddy.com/";"4899";"258";"6591";"671";"923";"5";"13347"
"2018-06-06 14:24:44";"http://t.co/";"689";"190";"4152";"69";"1295";"0";"6395"
"2018-06-06 14:24:49";"http://baidu.com/";"347";"837";"4194";"3";"59";"1";"5441"
"2018-06-06 14:24:52";"https://www.w3.org/";"8179";"213";"6183";"1812";"3252";"13";"19652"
"2018-06-06 14:24:56";"https://vk.com/";"4628";"184";"6679";"6751";"12176";"111";"30529"
"2018-06-06 14:25:06";"http://europa.eu/";"227";"164";"5999";"1336";"4265";"3";"11994"
"2018-06-06 14:25:12";"http://www.baidu.com/";"4439";"243";"6551";"8312";"288";"4";"19837"
"2018-06-06 14:25:20";"https://www.gov.uk/";"10262";"104";"12591";"952";"511";"1";"24421"
"2018-06-06 14:25:23";"http://statcounter.com/";"131";"398";"6339";"6480";"2925";"0";"16273"
"2018-06-06 14:25:38";"https://www.google.de/";"3508";"105";"1326";"1510";"5857";"37";"12343"
"2018-06-06 14:25:38";"https://www.blogger.com/";"12843";"87";"3598";"4473";"495";"0";"21496"
"2018-06-06 14:25:39";"https://www.mozilla.org/";"8082";"253";"3625";"1529";"5522";"2";"19013"
