1,2018-07-08 19:30:19,https://www.facebook.com/,3063,168,666,869,4277,225,9268
2,2018-07-08 19:30:19,https://www.google.com/,646,106,184,607,500,13,2056
3,2018-07-08 19:30:20,https://twitter.com/,309,116,390,1159,175,1,2150
4,2018-07-08 19:30:24,https://www.youtube.com/,417,191,686,1343,268,4,2909
5,2018-07-08 19:30:35,https://www.linkedin.com/,476,415,35,5432,1200,257,7815
6,2018-07-08 19:30:37,https://wordpress.org/,304,49,93,311,3726,1,4484
7,2018-07-08 19:30:38,https://www.instagram.com/,1263,133,171,1831,514,20,3932
8,2018-07-08 19:30:46,https://www.blogger.com/,1146,31,55,2742,582,1,4557
9,2018-07-08 19:30:48,https://www.pinterest.com/,931,291,106,694,8852,302,11176
10,2018-07-08 19:30:49,https://www.wikipedia.org/,693,40,802,621,6853,0,9009
11,2018-07-08 19:30:53,https://wordpress.com/,696,47,751,5881,4418,385,12178
12,2018-07-08 19:30:58,https://www.adobe.com/,952,70,388,3950,4849,518,10727
13,2018-07-08 19:31:16,https://goo.gl/,528,77,500,960,626,4,2695
14,2018-07-08 19:31:18,https://www.amazon.com/,3169,428,363,1903,1749,33,7645
15,2018-07-08 19:31:25,https://vimeo.com/,276,105,43,1708,3579,16,5727
16,2018-07-08 19:31:25,https://www.microsoft.com/,652,211,241,1297,622,8,3031
17,2018-07-08 19:31:35,https://www.flickr.com/,476,172,66,677,2144,4,3539
18,2018-07-08 19:31:56,https://www.yahoo.com/,518,74,400,4387,12868,112,18359
19,2018-07-08 19:31:57,https://www.godaddy.com/,1579,372,644,784,1536,38,4953
20,2018-07-08 19:32:03,https://www.buydomains.com/,3700,267,721,2530,10449,193,17860
21,2018-07-08 19:32:05,http://www.qq.com/,2287,388,736,7418,6322,2,17153
