1,2018-07-08 22:11:19,https://www.facebook.com/,3229,205,371,1006,5137,441,10389
2,2018-07-08 22:11:22,https://twitter.com/,692,154,308,1688,1687,5,4534
3,2018-07-08 22:11:22,https://www.google.com/,414,273,368,1164,1989,74,4282
4,2018-07-08 22:11:27,https://www.youtube.com/,528,68,639,2726,484,1,4446
5,2018-07-08 22:11:38,https://www.linkedin.com/,504,348,114,7205,917,720,9808
6,2018-07-08 22:11:40,https://wordpress.org/,1101,26,110,1075,5007,1,7320
7,2018-07-08 22:11:50,https://www.instagram.com/,2196,77,700,6911,5426,234,15544
8,2018-07-08 22:11:56,https://www.blogger.com/,4200,58,573,4660,834,0,10325
9,2018-07-08 22:12:01,https://www.wikipedia.org/,3903,108,913,1904,11221,1,18050
10,2018-07-08 22:12:11,https://www.adobe.com/,1701,31,814,14675,3047,446,20714
11,2018-07-08 22:12:16,https://www.pinterest.com/,3086,276,457,1704,33479,421,39423
12,2018-07-08 22:12:29,https://www.apple.com/,3206,33,2960,13393,698,14,20304
13,2018-07-08 22:12:29,https://www.youtube.com/,3387,261,2520,10850,251,21,17290
14,2018-07-08 22:12:30,https://wordpress.com/,2326,50,558,1515,37402,724,42575
15,2018-07-08 22:12:32,https://goo.gl/,3638,362,2424,2138,5296,1,13859
16,2018-07-08 22:12:35,https://www.tumblr.com/,5461,233,1793,12339,5898,604,26328
17,2018-07-08 22:12:41,https://www.amazon.com/,3679,471,4591,5515,12338,116,26710
18,2018-07-08 22:12:41,https://www.microsoft.com/,4643,285,1895,1687,735,22,9267
19,2018-07-08 22:13:00,https://www.flickr.com/,5957,312,8977,515,6369,575,22705
20,2018-07-08 22:13:12,https://www.godaddy.com/,4552,605,3520,1561,3137,27,13402
