1,2018-07-08 22:16:20,https://www.facebook.com/,3097,152,764,913,5175,305,10406
2,2018-07-08 22:16:22,https://twitter.com/,424,122,518,2013,801,0,3878
3,2018-07-08 22:16:23,https://www.google.com/,503,95,177,1535,1458,50,3818
4,2018-07-08 22:16:27,https://www.youtube.com/,516,133,653,1984,241,11,3538
5,2018-07-08 22:16:39,https://www.linkedin.com/,417,431,151,6934,929,400,9262
6,2018-07-08 22:16:41,https://wordpress.org/,1040,63,210,1074,5142,0,7529
7,2018-07-08 22:16:50,https://www.instagram.com/,2626,116,801,6946,4931,12,15432
8,2018-07-08 22:16:58,https://www.blogger.com/,4582,78,490,5132,1034,0,11316
9,2018-07-08 22:17:02,https://www.pinterest.com/,4048,236,198,1448,19081,1138,26149
10,2018-07-08 22:17:03,https://www.wikipedia.org/,3244,36,686,1492,12654,0,18112
11,2018-07-08 22:17:12,https://www.adobe.com/,1411,1,894,11831,7883,331,22351
12,2018-07-08 22:17:19,https://wordpress.com/,2186,50,1889,1121,24787,595,30628
13,2018-07-08 22:17:32,https://www.youtube.com/,2226,91,2745,13724,210,2,18998
14,2018-07-08 22:17:32,https://www.apple.com/,3445,35,2848,14699,293,29,21349
15,2018-07-08 22:17:32,https://www.tumblr.com/,5783,99,2775,13403,1645,33,23738
16,2018-07-08 22:17:33,https://goo.gl/,2770,707,2442,2744,5791,1,14455
17,2018-07-08 22:17:57,https://www.godaddy.com/,1455,421,1163,408,4190,72,7709
18,2018-07-08 22:18:13,https://www.buydomains.com/,3055,345,476,1849,18105,119,23949
19,2018-07-08 22:18:17,http://www.qq.com/,2998,127,796,11407,12951,4,28283
