2018-05-24 20:19:33,https://www.facebook.com/,2416,507,574,666,754,40,4957
2018-05-24 20:19:38,https://twitter.com/,229,133,389,1124,738,1,2614
2018-05-24 20:19:38,https://www.google.com/,270,145,194,682,1573,29,2893
2018-05-24 20:19:42,https://www.youtube.com/,281,110,827,1101,325,12,2656
2018-05-24 20:19:55,https://www.linkedin.com/,298,2555,165,5141,612,330,9101
2018-05-24 20:19:55,https://wordpress.org/,447,30,329,1822,3336,0,5964
2018-05-24 20:19:58,https://www.instagram.com/,1783,142,496,2574,525,24,5544
2018-05-24 20:20:08,https://www.blogger.com/,1830,83,453,3208,288,1,5863
2018-05-24 20:20:10,https://www.pinterest.com/,1036,305,413,939,12760,165,15618
2018-05-24 20:20:10,https://www.wikipedia.org/,936,35,887,798,6459,16,9131
2018-05-24 20:20:13,https://wordpress.com/,941,50,824,448,8997,297,11557
2018-05-24 20:20:23,https://www.adobe.com/,1051,117,488,5581,6929,276,14442
2018-05-24 20:20:35,https://www.tumblr.com/,2691,89,965,8920,1203,521,14389
2018-05-24 20:20:38,https://www.apple.com/,1397,30,1003,11581,212,52,14275
2018-05-24 20:20:38,https://www.youtube.com/,612,66,1171,9008,1924,12,12793
2018-05-24 20:20:44,https://goo.gl/,1397,60,2121,1217,1837,1,6633
2018-05-24 20:20:45,https://www.amazon.com/,2168,128,1078,3524,6440,105,13443
2018-05-24 20:20:51,https://www.microsoft.com/,2080,164,599,3353,1319,69,7584
2018-05-24 20:21:01,https://vimeo.com/,1898,109,1803,4753,11789,8,20360
2018-05-24 20:21:18,https://www.flickr.com/,3578,518,2367,618,11802,408,19291
2018-05-24 20:21:29,https://www.godaddy.com/,4144,205,5113,1592,2279,54,13387
2018-05-24 20:21:37,https://www.w3.org/,6081,134,2202,1132,3632,0,13181
2018-05-24 20:21:41,http://t.co/,1193,492,2662,45,148,0,4540
2018-05-24 20:21:47,http://baidu.com/,175,121,4483,3,88,0,4870
2018-05-24 20:21:56,http://europa.eu/,55,0,4909,818,2367,2,8151
2018-05-24 20:21:58,https://vk.com/,3068,189,7381,11405,14399,242,36684
2018-05-24 20:22:09,https://www.baidu.com/,11784,239,5654,6721,427,30,24855
2018-05-24 20:22:12,https://www.gov.uk/,10849,1,10126,858,434,1,22269
2018-05-24 20:22:14,http://statcounter.com/,100,542,4162,3880,3735,1,12420
2018-05-24 20:22:28,https://www.google.de/,2969,279,4257,1765,4482,90,13842
2018-05-24 20:22:28,https://github.com/,2781,84,2524,6147,5430,2,16968
2018-05-24 20:22:31,https://www.blogger.com/,10940,73,4437,2985,3567,0,22002
2018-05-24 20:22:31,https://www.mozilla.org/,1521,228,2048,2519,1510,28,7854
2018-05-24 20:22:37,https://soundcloud.com/,3452,171,6212,2718,20389,1,32943
2018-05-24 20:22:42,https://www.weebly.com/,9549,169,3462,5837,18843,2,37862
2018-05-24 20:23:13,https://www.jimdo.com/,3247,148,5417,2378,31093,1,42284
2018-05-24 20:23:14,https://www.bluehost.com/,8248,352,15136,1323,9688,1418,36165
2018-05-24 20:23:22,https://www.google.co.jp/,12194,135,1956,864,6220,73,21442
2018-05-24 20:23:22,http://en.gravatar.com/,4628,99,1331,7177,633,0,13868
2018-05-24 20:23:27,https://www.nih.gov/,8319,268,2557,8724,2566,63,22497
2018-05-24 20:23:27,https://accounts.google.com/,5590,316,4649,2974,2393,1,15923
2018-05-24 20:23:27,https://www.paypal.com/,6977,428,1505,3913,5988,23,18834
2018-05-24 20:23:30,https://www.wix.com/,10488,199,2623,4487,12407,2,30206
2018-05-24 20:24:04,https://issuu.com/,1903,330,2461,4356,1685,15,10750
2018-05-24 20:24:04,http://www.stumbleupon.com/,1569,110,904,2242,4844,773,10442
2018-05-24 20:24:06,https://www.123-reg.co.uk/,6123,179,6519,2132,7065,1255,23273
2018-05-24 20:24:24,https://www.stumbleupon.com/,268,116,805,2498,5820,176,9683
2018-05-24 20:25:39,https://www.bing.com/,1856,206,616,470,130,13,3291
2018-05-24 20:25:42,https://cpanel.com/,1382,74,492,1492,4437,6,7883
2018-05-24 20:25:44,http://www.free.fr/,1725,121,510,5889,1050,1,9296
2018-05-24 20:25:47,https://ameblo.jp/,5775,271,780,8516,2587,0,17929
2018-05-24 20:26:07,https://www.livejournal.com/,2068,334,772,6794,21140,97,31205
2018-05-24 20:26:28,http://www.typepad.com/,1869,138,474,1906,4295,29,8711
2018-05-24 20:26:36,https://www.bloomberg.com/,752,620,671,3520,31140,350,37053
2018-05-24 20:26:40,https://mail.ru/,1087,694,2442,3695,14226,19,22163
